company_id,legal_name,trade_name,rfc,rfc_type,industry,industry_code,employee_count_min,employee_count_max,website,domain,company_phone,company_email,street,number,colony,municipality,state,postal_code,country,latitude,longitude,executive_name,executive_title,standardized_title,seniority_level,department,executive_work_email,email_status,executive_phone,all_sources_combined,source_count,data_quality_score,last_verified_at
mx_3c7a2fea-6f9a-dab7-fae7-ff791d0a42a4,IMPORTADORA DEL PACIFICO S.A.B. DE C.V.,IMPORTADORA DEL PACIFICO,IMD170912ON4,MORAL,Fabricación de equipo de transporte y autopartes,3363,101,250,https://www.importadoradelpaci.mx,importadoradelpaci.mx,+525744931514,contacto@importadoradelpaci.mx,Carretera Adolfo López Mateos,922,Jardines del Bosque,El Marqués,Querétaro,22390,Mexico,24.921141,-96.788203,Luis Valenzuela,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,lvalenzuela@importadoradelpaci.mx,VERIFIED,+525752126375,DENUE,1,97,2026-09-06T14:49:23.995919+00:00
mx_65159fbb-d7e2-fc0b-1382-241ae0fa26b9,TECNOLOGIA DE LAS AMERICAS S.A.B. DE C.V.,TECNOLOGIA DE LAS AMERICAS,TED950523Q1A,MORAL,Instalaciones eléctricas y electromecánicas en construcciones,2382,51,100,https://www.tecnologiadelasame.mx,tecnologiadelasame.mx,+527778224127,contacto@tecnologiadelasame.mx,Calle González Gallo,1407 Int Piso 11,Jardines del Bosque,Ensenada,Baja California,02698,Mexico,23.714212,-104.009519,Luis García,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,lgarcía@tecnologiadelasame.mx,VERIFIED,+527777624377,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_d66e6eb0-20bb-f6b9-fe4b-4c76a2228e2c,ENERGIA INTERNACIONAL S.A. DE C.V.,ENERGIA INTERNACIONAL,ENI950815J3A,MORAL,Fabricación de productos de plástico y polímeros para empaque,3261,6,10,https://www.energiainternacion.com,energiainternacion.com,+524711378425,contacto@energiainternacion.com,Paseo Universidad,3886 Int Piso 1,San Rafael,Tampico,Tamaulipas,28287,Mexico,15.599554,-98.91932,Sofia Villaseñor,Socio Fundador,Founder,FOUNDER,EXECUTIVE,svillaseñor@energiainternacion.com,VERIFIED,+524785717435,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_a2b770dd-e2fa-8946-3444-8fc0ddfdde5c,CONSULTORES DINAMICA S.A.S.,CONSULTORES DINAMICA,COD20060524P,MORAL,Fabricación de equipo de transporte y autopartes,3363,31,50,https://www.consultoresdinamic.mx,consultoresdinamic.mx,+525573893116,contacto@consultoresdinamic.mx,Av. Lázaro Cárdenas,2449,Parque Industrial Benito Juárez,Corregidora,Querétaro,22428,Mexico,20.538519,-102.99666,Javier Benítez,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,jbenítez@consultoresdinamic.mx,VERIFIED,+525570440562,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_276914bc-abf2-cf62-9144-d0cf9d6bd405,PROVEEDORA GLOBAL S.A.P.I. DE C.V.,PROVEEDORA GLOBAL,PRG221106XU1,MORAL,Transporte de carga general y logística multimodal,4841,251,,https://www.proveedoraglobal98.com,proveedoraglobal98.com,+526319234339,contacto@proveedoraglobal98.com,Calzada Industria Militar,319 Int Piso 14,Jardines del Bosque,Kanasín,Yucatán,31430,Mexico,17.808386,-103.113919,David López,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,dlópez@proveedoraglobal98.com,VERIFIED,+526358503980,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_11d83c45-bf4f-997b-da51-07ebeb99f240,FARMACEUTICA AVANZADA 71 S. DE R.L. DE C.V.,FARMACEUTICA AVANZADA 71,FAA090212FUT,MORAL,Instalaciones eléctricas y electromecánicas en construcciones,2382,51,100,https://www.farmaceuticaavanza.com,farmaceuticaavanza.com,+524584536417,contacto@farmaceuticaavanza.com,Circuito Cuauhtémoc,4004,Parque Industrial,Jesús María,Aguascalientes,01874,Mexico,22.924629,-104.850733,Mariana Morales,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,mmorales@farmaceuticaavanza.com,VERIFIED,+524581153142,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_55681a1e-119d-5664-3780-c341f8bff148,FARMACEUTICA MODERNA S. DE R.L. DE C.V.,FARMACEUTICA MODERNA,FAM100907T66,MORAL,Comercio al por mayor de maquinaria y equipo industrial,4659,51,100,https://www.farmaceuticamodern.com,farmaceuticamodern.com,+525463301611,contacto@farmaceuticamodern.com,Calzada Industria Militar,209,Polanco,Cuauhtémoc,Chihuahua,08793,Mexico,16.086785,-102.354185,Roberto Ruiz,Socio Fundador,Founder,FOUNDER,EXECUTIVE,rruiz@farmaceuticamodern.com,VERIFIED,+525425144020,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_bee5b75a-a932-f999-fcb3-55b5f93d302b,INNOVACION INTERNACIONAL S.A.S.,INNOVACION INTERNACIONAL,INI120520EBX,MORAL,Instalaciones eléctricas y electromecánicas en construcciones,2382,31,50,https://www.innovacioninternac.mx,innovacioninternac.mx,+524044635192,contacto@innovacioninternac.mx,Paseo Félix U. Gómez,1130,Parque Industrial CIVAC,Mérida,Yucatán,31550,Mexico,22.745,-96.384773,Roberto Treviño,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,rtreviño@innovacioninternac.mx,VERIFIED,+524034791661,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_ae839fd8-da13-6f1b-f4d1-42c6cc705197,COMERCIALIZADORA DEL NORTE S.A.S.,COMERCIALIZADORA DEL NORTE,COD090625QTT,MORAL,Fabricación de productos de plástico y polímeros para empaque,3261,0,5,https://www.comercializadorade.com,comercializadorade.com,+526421593298,contacto@comercializadorade.com,Circuito Patriotismo,1841,Polanco,El Marqués,Querétaro,22760,Mexico,25.313577,-95.604821,Miguel Salinas,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,msalinas@comercializadorade.com,VERIFIED,+526413666508,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_464b1b78-c3be-a5f4-9d82-c7ae2b06b993,COMERCIALIZADORA DEL BAJIO S. DE R.L. DE C.V.,COMERCIALIZADORA DEL BAJIO,COD0109069HT,MORAL,"Servicios de seguridad privada, custodia y monitoreo satelital",5616,51,100,https://www.comercializadorade.mx,comercializadorade.mx,+525156732066,contacto@comercializadorade.mx,Carretera Cuauhtémoc,4118,Parque Industrial FINSA,El Marqués,Querétaro,22685,Mexico,16.952277,-103.648172,Fernando Vega,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,fvega@comercializadorade.mx,VERIFIED,+525144022608,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_c32809a7-a301-886b-7a3f-97e2d1fe6110,TRANSFORMADORA MEXICANA S.A.B. DE C.V.,TRANSFORMADORA MEXICANA,TRM080821O7R,MORAL,Fabricación de productos químicos básicos y resinas sintéticas,3251,0,5,https://www.transformadoramexi.com.mx,transformadoramexi.com.mx,+529853383029,contacto@transformadoramexi.com.mx,Paseo Félix U. Gómez,3489,Santa María la Ribera,Tehuacán,Puebla,21451,Mexico,19.380065,-101.298791,Sofia Morales,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,smorales@transformadoramexi.com.mx,VERIFIED,+529834350354,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_456a730d-fc1e-e901-bc7d-4b9d4e294e0c,GRUPO INDUSTRIAL DE LAS AMERICAS S.C.,GRUPO INDUSTRIAL DE LAS AMERICAS,GRD051116P6R,MORAL,Fabricación de estructuras metálicas y pailería industrial,3323,31,50,https://www.grupoindustrialdel.com.mx,grupoindustrialdel.com.mx,+525414237239,contacto@grupoindustrialdel.com.mx,Calle Benito Juárez,3760,Santa María la Ribera,Monclova,Coahuila,05520,Mexico,17.691127,-102.459425,Daniel Hernández,Socio Fundador,Founder,FOUNDER,EXECUTIVE,dhernández@grupoindustrialdel.com.mx,VERIFIED,+525445161765,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_34533c96-4654-5db8-4668-7968bb53b628,METALURGICA ESTRATEGICA S.A.B. DE C.V.,METALURGICA ESTRATEGICA,MEE010521J7Q,MORAL,Desarrollo de software y servicios de tecnología de información,5415,11,30,https://www.metalurgicaestrate.com,metalurgicaestrate.com,+524771227978,contacto@metalurgicaestrate.com,Boulevard Universidad,3423,Santa Fe,Progreso,Yucatán,31137,Mexico,25.184252,-99.189677,Luis Navarro,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,lnavarro@metalurgicaestrate.com,VERIFIED,+524772490953,DENUE;DENUE,1,100,2026-09-06T14:49:28.011512+00:00
mx_c77bb5a0-ceb0-4697-0cde-54594fe0b2dd,TRANSPORTES DINAMICA S.A.B. DE C.V.,TRANSPORTES DINAMICA,TRD110810TVV,MORAL,Comercio al por mayor de maquinaria y equipo industrial,4659,51,100,https://www.transportesdinamic.com.mx,transportesdinamic.com.mx,+524542305037,contacto@transportesdinamic.com.mx,Circuito 5 de Mayo,1329,San Rafael,Ciudad Obregón,Sonora,26614,Mexico,25.268553,-95.330736,Jorge López,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,jlópez@transportesdinamic.com.mx,VERIFIED,+524519083564,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_b6be9dce-2823-1f01-296f-008fe085ec04,EQUIPOS Y SISTEMAS DEL PACIFICO S.C.,EQUIPOS Y SISTEMAS DEL PACIFICO,EQD080612KLI,MORAL,Fabricación de productos químicos básicos y resinas sintéticas,3251,51,100,https://www.equiposysistemasde.com,equiposysistemasde.com,+529129410349,contacto@equiposysistemasde.com,Carretera Juárez,2390,Del Valle,Tijuana,Baja California,02574,Mexico,17.729457,-100.772672,Hector Morales,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,hmorales@equiposysistemasde.com,VERIFIED,+529181163654,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_aa8cb0e6-7594-2cfd-2611-3a1723346272,EQUIPOS Y SISTEMAS INTERNACIONAL 59 S.A.S.,EQUIPOS Y SISTEMAS INTERNACIONAL 59,EQI180207PWY,MORAL,Instalaciones eléctricas y electromecánicas en construcciones,2382,11,30,https://www.equiposysistemasin.mx,equiposysistemasin.mx,+525381100218,contacto@equiposysistemasin.mx,Calle Paseo Cuauhnáhuac,70,Santa María la Ribera,Tijuana,Baja California,02179,Mexico,15.943854,-99.972717,Carlos López,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,clópez@equiposysistemasin.mx,VERIFIED,+525341522299,DENUE,1,97,2026-09-06T14:49:23.999183+00:00
mx_d648bac5-62a5-4791-b7b5-0af8d73048df,SERVICIOS INTEGRALES DEL BAJIO S.A. DE C.V.,SERVICIOS INTEGRALES DEL BAJIO,SED100223NCV,MORAL,Fabricación de equipo de transporte y autopartes,3363,101,250,https://www.serviciosintegrale.com,serviciosintegrale.com,+527991541605,contacto@serviciosintegrale.com,Boulevard Insurgentes Sur,3057,Del Valle,Corregidora,Querétaro,22576,Mexico,21.388879,-103.788592,Patricia Dominguez,Socio Fundador,Founder,FOUNDER,EXECUTIVE,pdominguez@serviciosintegrale.com,VERIFIED,+527910450223,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_f517f412-3f96-fc9f-4a4b-7d89f32c8b4c,CONSTRUCCIONES DEL CENTRO S.A. DE C.V.,CONSTRUCCIONES DEL CENTRO,COD200228I5H,MORAL,Servicios de consultoría en administración y gestión empresarial,5416,31,50,https://www.construccionesdelc.com,construccionesdelc.com,+525056951189,contacto@construccionesdelc.com,Calzada Lázaro Cárdenas,99 Int Piso 15,Jardines del Bosque,Ciudad Juárez,Chihuahua,08771,Mexico,23.212696,-95.549762,Claudia Dominguez,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,cdominguez@construccionesdelc.com,VERIFIED,+525020634275,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_0e17e896-3536-c74d-c4de-c95f57304df6,DESARROLLOS DE OCCIDENTE S.A. DE C.V.,DESARROLLOS DE OCCIDENTE,DED090520IEA,MORAL,Instalaciones eléctricas y electromecánicas en construcciones,2382,31,50,https://www.desarrollosdeoccid.com,desarrollosdeoccid.com,+524935713960,contacto@desarrollosdeoccid.com,Boulevard Hidalgo,2881,San Rafael,Ciudad Obregón,Sonora,26954,Mexico,20.457286,-98.710025,Fernando González,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,fgonzález@desarrollosdeoccid.com,VERIFIED,+524985239095,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_f9b1de42-3e7c-c77b-bb87-2406efb8fb72,MANUFACTURA EMPRESARIAL S.A.B. DE C.V.,MANUFACTURA EMPRESARIAL,MAE040710L5X,MORAL,Comercio al por mayor de artículos de ferretería y herramientas,4662,31,50,https://www.manufacturaempresa.com.mx,manufacturaempresa.com.mx,+524012665248,contacto@manufacturaempresa.com.mx,Circuito Lázaro Cárdenas,419 Int Piso 1,Jardines del Bosque,Guasave,Sinaloa,25383,Mexico,17.471123,-102.62701,Sofia Benítez,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,sbenítez@manufacturaempresa.com.mx,VERIFIED,+524024042817,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_1916a3bd-f58a-f356-6350-2711ec55a6ff,PROVEEDORA DEL BAJIO S.A.P.I. DE C.V.,PROVEEDORA DEL BAJIO,PRD121105R1M,MORAL,Fabricación de productos de plástico y polímeros para empaque,3261,31,50,https://www.proveedoradelbajio.com,proveedoradelbajio.com,+526782430811,contacto@proveedoradelbajio.com,Calle 5 de Mayo,1137,San Jerónimo,Mexicali,Baja California,02707,Mexico,24.316607,-102.742199,Mariana López,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,mlópez@proveedoradelbajio.com,VERIFIED,+526799962638,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_b78ce51d-e363-1f57-227f-d81246d0d8ae,LOGISTICA ESTRATEGICA S. DE R.L. DE C.V.,LOGISTICA ESTRATEGICA,LOE200121BXZ,MORAL,Fabricación de equipo de transporte y autopartes,3363,251,,https://www.logisticaestrategi.mx,logisticaestrategi.mx,+528245945666,contacto@logisticaestrategi.mx,Calle Juárez,4244,Parque Industrial Benito Juárez,Puebla,Puebla,21660,Mexico,20.65869,-97.839453,Sofia Navarro,Socio Fundador,Founder,FOUNDER,EXECUTIVE,snavarro@logisticaestrategi.mx,VERIFIED,+528297231678,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_ddb3f4af-31e2-5cca-7125-2642f348f957,FARMACEUTICA MEXICANA 41 S.C.,FARMACEUTICA MEXICANA 41,FAM000407OXD,MORAL,Fabricación de productos farmacéuticos y medicamentos,3254,101,250,https://www.farmaceuticamexica.com.mx,farmaceuticamexica.com.mx,+529892928291,contacto@farmaceuticamexica.com.mx,Boulevard Juárez,4144 Int Piso 15,Parque Industrial CIVAC,Saltillo,Coahuila,05902,Mexico,23.882538,-96.594811,Javier Hernández,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,jhernández@farmaceuticamexica.com.mx,VERIFIED,+529863413682,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_35a4a877-49f6-eacb-cc2d-673f0631c14d,DESARROLLOS LATINOAMERICANA S.A.B. DE C.V.,DESARROLLOS LATINOAMERICANA,DEL181214YJP,MORAL,Fabricación de equipo de transporte y autopartes,3363,11,30,https://www.desarrolloslatinoa.com.mx,desarrolloslatinoa.com.mx,+523352807790,contacto@desarrolloslatinoa.com.mx,Calzada Manuel Ávila Camacho,4019,Del Valle,Tlaquepaque,Jalisco,14362,Mexico,22.402913,-97.182319,Mariana Alarcón,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,malarcón@desarrolloslatinoa.com.mx,VERIFIED,+523323553152,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_43cc6da7-f2cd-a46d-861d-42c1e64e557c,INNOVACION EMPRESARIAL S.C.,INNOVACION EMPRESARIAL,INE971126QNI,MORAL,Instalaciones eléctricas y electromecánicas en construcciones,2382,51,100,https://www.innovacionempresar.mx,innovacionempresar.mx,+527222727192,contacto@innovacionempresar.mx,Av. Insurgentes Sur,2162,Del Valle,Kanasín,Yucatán,31668,Mexico,23.483364,-95.852929,Hector Martínez,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,hmartínez@innovacionempresar.mx,VERIFIED,+527223285814,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_65ec8b95-5107-87f8-f932-03e73d5e0302,DESARROLLOS DEL NORTE 20 S.C.,DESARROLLOS DEL NORTE 20,DED1710187SB,MORAL,Transporte de carga general y logística multimodal,4841,6,10,https://www.desarrollosdelnort.com,desarrollosdelnort.com,+526517070791,contacto@desarrollosdelnort.com,Boulevard Manuel Ávila Camacho,3164 Int Piso 8,Del Valle,Matehuala,San Luis Potosí,24543,Mexico,24.411125,-95.506219,Guillermo Salinas,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,gsalinas@desarrollosdelnort.com,VERIFIED,+526586689079,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_7bd94950-3958-19cc-ae9f-b004380993e0,FARMACEUTICA ESPECIALIZADA S.A.P.I. DE C.V.,FARMACEUTICA ESPECIALIZADA,FAE12011620Y,MORAL,Desarrollo de software y servicios de tecnología de información,5415,11,30,https://www.farmaceuticaespeci.mx,farmaceuticaespeci.mx,+524342794513,contacto@farmaceuticaespeci.mx,Calle Félix U. Gómez,3332,Zona Industrial,Delicias,Chihuahua,08118,Mexico,19.744436,-100.226175,Andrea Ruiz,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,aruiz@farmaceuticaespeci.mx,VERIFIED,+524397138873,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_f367b708-945d-b1cc-d593-a0a4e1b1573a,LOGISTICA LATINOAMERICANA S.A.P.I. DE C.V.,LOGISTICA LATINOAMERICANA,LOL04040997K,MORAL,Fabricación de productos de plástico y polímeros para empaque,3261,51,100,https://www.logisticalatinoame.com.mx,logisticalatinoame.com.mx,+528311936912,contacto@logisticalatinoame.com.mx,Calzada 5 de Mayo,1523 Int Piso 7,San Jerónimo,Reynosa,Tamaulipas,28686,Mexico,20.167457,-103.465415,Adriana López,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,alópez@logisticalatinoame.com.mx,VERIFIED,+528312835144,DENUE;DENUE,1,100,2026-09-06T14:49:28.011512+00:00
mx_5766fb05-02e3-9bfd-3723-9df7d71cfe62,TRANSFORMADORA ESPECIALIZADA S.A.P.I. DE C.V.,TRANSFORMADORA ESPECIALIZADA,TRE031008QJC,MORAL,Fabricación de productos de plástico y polímeros para empaque,3261,11,30,https://www.transformadoraespe.mx,transformadoraespe.mx,+528462104730,contacto@transformadoraespe.mx,Circuito Revolución,4438,Zona Industrial,Monclova,Coahuila,05619,Mexico,23.392098,-101.825729,Jorge Valenzuela,Socio Fundador,Founder,FOUNDER,EXECUTIVE,jvalenzuela@transformadoraespe.mx,VERIFIED,+528462655508,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_0f6df67f-0225-9fb2-7688-0e162ce5c51d,MANUFACTURA DEL BAJIO S.C.,MANUFACTURA DEL BAJIO,MAD120617M46,MORAL,Fabricación de productos químicos básicos y resinas sintéticas,3251,101,250,https://www.manufacturadelbaji.com.mx,manufacturadelbaji.com.mx,+529092648987,contacto@manufacturadelbaji.com.mx,Calle Universidad,2021,San Rafael,Ecatepec,México,15790,Mexico,16.020257,-102.110843,David Salinas,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,dsalinas@manufacturadelbaji.com.mx,VERIFIED,+529035031720,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_995e08f3-f8c9-f4f6-bdb5-71f2f4b9dc10,PLASTICOS GLOBAL S.A. DE C.V.,PLASTICOS GLOBAL,PLG200215CO4,MORAL,Desarrollo de software y servicios de tecnología de información,5415,11,30,https://www.plasticosglobal.com,plasticosglobal.com,+527595553721,contacto@plasticosglobal.com,Boulevard Universidad,4329,Santa Fe,Matamoros,Tamaulipas,28827,Mexico,17.095215,-104.092553,Adriana Garza,Socio Fundador,Founder,FOUNDER,EXECUTIVE,agarza@plasticosglobal.com,VERIFIED,+527524759706,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_1688e7e4-3252-b4e2-698c-cc1e457d9c77,INNOVACION INTERNACIONAL 44 S. DE R.L. DE C.V.,INNOVACION INTERNACIONAL 44,INI1308044DI,MORAL,Fabricación de equipo de transporte y autopartes,3363,6,10,https://www.innovacioninternac.com,innovacioninternac.com,+528142704021,contacto@innovacioninternac.com,Boulevard Constitución,193,Industrial Vallejo,Guasave,Sinaloa,25258,Mexico,16.118727,-102.026391,Hector Martínez,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,hmartínez@innovacioninternac.com,VERIFIED,+528155099265,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_3f171660-efd6-66fb-61c3-fdf12ab59d12,FARMACEUTICA LATINOAMERICANA S. DE R.L. DE C.V.,FARMACEUTICA LATINOAMERICANA,FAL950820HV6,MORAL,"Servicios de seguridad privada, custodia y monitoreo satelital",5616,251,,https://www.farmaceuticalatino.mx,farmaceuticalatino.mx,+529432651327,contacto@farmaceuticalatino.mx,Av. Adolfo López Mateos,2599,Zona Industrial,Mexicali,Baja California,02778,Mexico,16.221791,-102.795036,Claudia García,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,cgarcía@farmaceuticalatino.mx,VERIFIED,+529411106585,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_f9ef47f3-e6a8-4be1-177a-0ee6a18f1ca2,METALURGICA INDUSTRIAL S.A.B. DE C.V.,METALURGICA INDUSTRIAL,MEI130913K3O,MORAL,Comercio al por mayor de artículos de ferretería y herramientas,4662,101,250,https://www.metalurgicaindustr.com,metalurgicaindustr.com,+529517236421,contacto@metalurgicaindustr.com,Calzada Lázaro Cárdenas,2562,Roma Norte,Tijuana,Baja California,02306,Mexico,24.923801,-101.866577,Sofia Dominguez,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,sdominguez@metalurgicaindustr.com,VERIFIED,+529525388882,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_c9a2e4aa-afd5-4ca9-4b8e-b24580994dad,DESARROLLOS DEL PACIFICO S.A.B. DE C.V.,DESARROLLOS DEL PACIFICO,DED150425NUT,MORAL,Servicios de consultoría en administración y gestión empresarial,5416,251,,https://www.desarrollosdelpaci.com,desarrollosdelpaci.com,+523363253525,contacto@desarrollosdelpaci.com,Boulevard Adolfo López Mateos,3265,Santa Fe,Tonalá,Jalisco,14227,Mexico,18.666561,-98.51689,Jorge López,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,jlópez@desarrollosdelpaci.com,VERIFIED,+523396986725,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_444dee35-cf50-ddb6-6bce-ab029115e705,PROVEEDORA CENTRAL S.A.P.I. DE C.V.,PROVEEDORA CENTRAL,PRC1102211MA,MORAL,Fabricación de estructuras metálicas y pailería industrial,3323,6,10,https://www.proveedoracentral7.com.mx,proveedoracentral7.com.mx,+528127895952,contacto@proveedoracentral7.com.mx,Carretera González Gallo,3686,Polanco,Xalapa,Veracruz,30401,Mexico,21.216846,-103.02262,Sofia Castro,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,scastro@proveedoracentral7.com.mx,VERIFIED,+528194150704,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_1510042f-e78f-4a30-c9fc-d65fc088a964,TRANSFORMADORA ESPECIALIZADA S.A.S.,TRANSFORMADORA ESPECIALIZADA,TRE070821YHR,MORAL,Desarrollo de software y servicios de tecnología de información,5415,51,100,https://www.transformadoraespe.com.mx,transformadoraespe.com.mx,+525858257872,contacto@transformadoraespe.com.mx,Boulevard Juárez,2634,San Rafael,Chihuahua,Chihuahua,08672,Mexico,23.590035,-96.842696,David Navarro,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,dnavarro@transformadoraespe.com.mx,VERIFIED,+525823474722,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_970d2094-f3d6-c8a3-41eb-52aaafc9be0b,INNOVACION MODERNA S.A.B. DE C.V.,INNOVACION MODERNA,INM000301SPK,MORAL,Fabricación de estructuras metálicas y pailería industrial,3323,31,50,https://www.innovacionmoderna.com.mx,innovacionmoderna.com.mx,+523382891932,contacto@innovacionmoderna.com.mx,Paseo Lázaro Cárdenas,3715,Centro,Guadalajara,Jalisco,14957,Mexico,17.521365,-98.885196,Javier Valenzuela,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,jvalenzuela@innovacionmoderna.com.mx,VERIFIED,+523389139007,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_e8e21895-2576-3a8e-06f7-82b9e57bb3a3,CONSTRUCCIONES DE OCCIDENTE S.A. DE C.V.,CONSTRUCCIONES DE OCCIDENTE,COD000704R7I,MORAL,Fabricación de equipo de transporte y autopartes,3363,11,30,https://www.construccionesdeoc.com,construccionesdeoc.com,+525361986759,contacto@construccionesdeoc.com,Calzada Juárez,2591,Polanco,Kanasín,Yucatán,31136,Mexico,22.992398,-105.047368,Guillermo Benítez,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,gbenítez@construccionesdeoc.com,VERIFIED,+525332420434,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_497b5b26-20f7-1b42-d891-67205161f155,PLASTICOS INDUSTRIAL S.A.S.,PLASTICOS INDUSTRIAL,PLI10102714Z,MORAL,Fabricación de estructuras metálicas y pailería industrial,3323,11,30,https://www.plasticosindustria.com.mx,plasticosindustria.com.mx,+527295251442,contacto@plasticosindustria.com.mx,Paseo Patriotismo,3316 Int Piso 12,Roma Norte,Tecate,Baja California,02615,Mexico,18.688847,-99.387532,Andrea González,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,agonzález@plasticosindustria.com.mx,VERIFIED,+527285339632,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
mx_8d05934c-6a11-8d50-6bd7-42ab40992941,CORPORATIVO DEL CENTRO 74 S.A.B. DE C.V.,CORPORATIVO DEL CENTRO 74,COD150117Q1M,MORAL,Fabricación de estructuras metálicas y pailería industrial,3323,51,100,https://www.corporativodelcent.mx,corporativodelcent.mx,+529569295646,contacto@corporativodelcent.mx,Boulevard Revolución,3331 Int Piso 14,Centro,Ciudad Obregón,Sonora,26264,Mexico,17.767227,-95.197418,Patricia Ruiz,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,pruiz@corporativodelcent.mx,VERIFIED,+529587883818,DENUE,1,97,2026-09-06T14:49:23.988669+00:00
