person_id,full_name,first_name,last_name,title,standardized_title,seniority_level,department,company_name,company_domain,company_id,work_email,email_status,email_confidence_score,mail_provider,direct_phone,phone_extension,sources,created_at
per_8af70825-c5c7-a64f-87af-838ff4314dd8,Patricia Treviño,Patricia,Treviño,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,LOGISTICA LATINOAMERICANA S.A.P.I. DE C.V.,logisticalatinoame.com.mx,mx_f367b708-945d-b1cc-d593-a0a4e1b1573a,ptreviño@logisticalatinoame.com.mx,VERIFIED,85,CUSTOM_SMTP,+525654309708,,DENUE,2026-09-06T14:49:28.044668+00:00
per_2c6ee714-2dcf-60f6-3b57-17322db1aeff,Jorge Valenzuela,Jorge,Valenzuela,Socio Fundador,Founder,FOUNDER,EXECUTIVE,TRANSFORMADORA ESPECIALIZADA S.A.P.I. DE C.V.,transformadoraespe.mx,mx_5766fb05-02e3-9bfd-3723-9df7d71cfe62,jvalenzuela@transformadoraespe.mx,VERIFIED,85,CUSTOM_SMTP,+528462655508,,DENUE,2026-09-06T14:49:28.044668+00:00
per_75032747-e158-8d9c-6b25-90f972f9d7be,David Salinas,David,Salinas,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,MANUFACTURA DEL BAJIO S.C.,manufacturadelbaji.com.mx,mx_0f6df67f-0225-9fb2-7688-0e162ce5c51d,dsalinas@manufacturadelbaji.com.mx,VERIFIED,85,CUSTOM_SMTP,+529035031720,,DENUE,2026-09-06T14:49:28.044668+00:00
per_d7db7c12-7f16-4490-3c85-b446bc1c9e21,Adriana Garza,Adriana,Garza,Socio Fundador,Founder,FOUNDER,EXECUTIVE,PLASTICOS GLOBAL S.A. DE C.V.,plasticosglobal.com,mx_995e08f3-f8c9-f4f6-bdb5-71f2f4b9dc10,agarza@plasticosglobal.com,VERIFIED,85,CUSTOM_SMTP,+527524759706,,DENUE,2026-09-06T14:49:28.044668+00:00
per_70fa9b29-03a6-a54d-3d87-3d8acb93afbc,Hector Martínez,Hector,Martínez,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,INNOVACION INTERNACIONAL 44 S. DE R.L. DE C.V.,innovacioninternac.com,mx_1688e7e4-3252-b4e2-698c-cc1e457d9c77,hmartínez@innovacioninternac.com,VERIFIED,85,CUSTOM_SMTP,+528155099265,,DENUE,2026-09-06T14:49:28.044668+00:00
per_a0fe1a9f-c000-1089-5f47-adb0b41960fa,Claudia García,Claudia,García,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,FARMACEUTICA LATINOAMERICANA S. DE R.L. DE C.V.,farmaceuticalatino.mx,mx_3f171660-efd6-66fb-61c3-fdf12ab59d12,cgarcía@farmaceuticalatino.mx,VERIFIED,85,CUSTOM_SMTP,+529411106585,,DENUE,2026-09-06T14:49:28.044668+00:00
per_be19406c-ead1-a50a-3295-0d96f93f9e79,Sofia Dominguez,Sofia,Dominguez,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,METALURGICA INDUSTRIAL S.A.B. DE C.V.,metalurgicaindustr.com,mx_f9ef47f3-e6a8-4be1-177a-0ee6a18f1ca2,sdominguez@metalurgicaindustr.com,VERIFIED,85,CUSTOM_SMTP,+529525388882,,DENUE,2026-09-06T14:49:28.044668+00:00
per_f424dd06-1e4c-d687-fd6c-5eb22552df71,Jorge López,Jorge,López,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,DESARROLLOS DEL PACIFICO S.A.B. DE C.V.,desarrollosdelpaci.com,mx_c9a2e4aa-afd5-4ca9-4b8e-b24580994dad,jlópez@desarrollosdelpaci.com,VERIFIED,85,CUSTOM_SMTP,+523396986725,,DENUE,2026-09-06T14:49:28.044668+00:00
per_186beec2-f47f-fc61-5dd9-b498b41219a7,Sofia Castro,Sofia,Castro,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,PROVEEDORA CENTRAL S.A.P.I. DE C.V.,proveedoracentral7.com.mx,mx_444dee35-cf50-ddb6-6bce-ab029115e705,scastro@proveedoracentral7.com.mx,VERIFIED,85,CUSTOM_SMTP,+528194150704,,DENUE,2026-09-06T14:49:28.044668+00:00
per_f094a9cb-56d9-cebf-45d1-4c70e07eed0d,David Navarro,David,Navarro,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,TRANSFORMADORA ESPECIALIZADA S.A.S.,transformadoraespe.com.mx,mx_1510042f-e78f-4a30-c9fc-d65fc088a964,dnavarro@transformadoraespe.com.mx,VERIFIED,85,CUSTOM_SMTP,+525823474722,,DENUE,2026-09-06T14:49:28.044668+00:00
per_5182baf2-f542-0636-d5cd-742dae6ea9a7,Javier Valenzuela,Javier,Valenzuela,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,INNOVACION MODERNA S.A.B. DE C.V.,innovacionmoderna.com.mx,mx_970d2094-f3d6-c8a3-41eb-52aaafc9be0b,jvalenzuela@innovacionmoderna.com.mx,VERIFIED,85,CUSTOM_SMTP,+523389139007,,DENUE,2026-09-06T14:49:28.044668+00:00
per_912c3daf-dc7b-2440-87c2-b329615dadd8,Guillermo Benítez,Guillermo,Benítez,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,CONSTRUCCIONES DE OCCIDENTE S.A. DE C.V.,construccionesdeoc.com,mx_e8e21895-2576-3a8e-06f7-82b9e57bb3a3,gbenítez@construccionesdeoc.com,VERIFIED,85,CUSTOM_SMTP,+525332420434,,DENUE,2026-09-06T14:49:28.044668+00:00
per_1665eb80-a7e1-54bb-562c-314f72cc4a10,Andrea González,Andrea,González,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,PLASTICOS INDUSTRIAL S.A.S.,plasticosindustria.com.mx,mx_497b5b26-20f7-1b42-d891-67205161f155,agonzález@plasticosindustria.com.mx,VERIFIED,85,CUSTOM_SMTP,+527285339632,,DENUE,2026-09-06T14:49:28.044668+00:00
per_c24baa89-e69d-5dfd-2a3b-4308b9d9f706,Patricia Ruiz,Patricia,Ruiz,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,CORPORATIVO DEL CENTRO 74 S.A.B. DE C.V.,corporativodelcent.mx,mx_8d05934c-6a11-8d50-6bd7-42ab40992941,pruiz@corporativodelcent.mx,VERIFIED,85,CUSTOM_SMTP,+529587883818,,DENUE,2026-09-06T14:49:28.044668+00:00
per_71b0632e-e6ca-190b-b84f-67e715e588f3,Claudia García,Claudia,García,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,SERVICIOS INTEGRALES DEL NORTE S.C.,serviciosintegrale.mx,mx_e198c8f4-82fe-310e-2440-24a51e9c991e,cgarcía@serviciosintegrale.mx,VERIFIED,85,CUSTOM_SMTP,+529590714464,,DENUE,2026-09-06T14:49:28.044668+00:00
per_55c8ae6b-0110-5a0c-3b9c-c86481827555,Luis Hernández,Luis,Hernández,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,ENERGIA INDUSTRIAL S.A.S.,energiaindustrial.mx,mx_6fb6aa43-68ba-c60a-c11b-fc1cab661cbd,lhernández@energiaindustrial.mx,VERIFIED,85,CUSTOM_SMTP,+523396105539,,DENUE,2026-09-06T14:49:28.044668+00:00
per_d8efdf07-077d-bcf9-3f9c-6ce9f81ee32b,Luis Valenzuela,Luis,Valenzuela,Socio Fundador,Founder,FOUNDER,EXECUTIVE,IMPORTADORA ESPECIALIZADA 28 S.A.P.I. DE C.V.,importadoraespecia.com.mx,mx_ba823523-63d4-39a9-1c4c-5f758c28c2e5,lvalenzuela@importadoraespecia.com.mx,VERIFIED,85,CUSTOM_SMTP,+528328093693,,DENUE,2026-09-06T14:49:28.044668+00:00
per_765d476f-44ce-f7bc-331c-4b20adf66948,Adriana Garza,Adriana,Garza,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,INDUSTRIAS MODERNA S.A.B. DE C.V.,industriasmoderna.com.mx,mx_a9c34251-da9d-4ac7-d38c-a14ae52817ac,agarza@industriasmoderna.com.mx,VERIFIED,85,CUSTOM_SMTP,+525536269249,,DENUE,2026-09-06T14:49:28.044668+00:00
per_d4887f79-3bc0-524c-69d6-b34399c1aadd,Javier Martínez,Javier,Martínez,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,TRANSPORTES DE LAS AMERICAS S.A.P.I. DE C.V.,transportesdelasam.com,mx_37e6d4ad-7092-6a79-ed48-e4d01aae5b84,jmartínez@transportesdelasam.com,VERIFIED,85,CUSTOM_SMTP,+528146723412,,DENUE,2026-09-06T14:49:28.044668+00:00
per_57ebb936-8d48-fc91-794d-6eb5223c8c9c,Eduardo Mendoza,Eduardo,Mendoza,Socio Fundador,Founder,FOUNDER,EXECUTIVE,LOGISTICA INTERNACIONAL S.A.S.,logisticainternaci.com.mx,mx_dcdc835f-490d-e260-33f0-066e8b3fbdaa,emendoza@logisticainternaci.com.mx,VERIFIED,85,CUSTOM_SMTP,+525370533624,,DENUE,2026-09-06T14:49:28.044668+00:00
per_a016932e-c0d6-8995-63ba-401218f4e34a,Carlos Treviño,Carlos,Treviño,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,IMPORTADORA CENTRAL S.C.,importadoracentral.com,mx_cd98a0b6-d6f1-fcab-7a0f-49b140d63b2b,ctreviño@importadoracentral.com,VERIFIED,85,CUSTOM_SMTP,+528962282031,,DENUE,2026-09-06T14:49:28.044668+00:00
per_9523a2b8-aba5-10af-640f-a7268656b678,Javier Alarcón,Javier,Alarcón,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,DESARROLLOS INTERNACIONAL 67 S.A.S.,desarrollosinterna.mx,mx_3e4044d5-10d0-f1a7-bab2-5e94fb440685,jalarcón@desarrollosinterna.mx,VERIFIED,85,CUSTOM_SMTP,+525850333987,,DENUE,2026-09-06T14:49:28.044668+00:00
per_7c8aa16e-1494-8160-6dfc-ab9f441c1e9a,Fernando Vega,Fernando,Vega,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,LOGISTICA LATINOAMERICANA S.A.P.I. DE C.V.,logisticalatinoame.com.mx,mx_a61d3d46-b05d-25ed-babd-b1ed2d1c4a7f,fvega@logisticalatinoame.com.mx,VERIFIED,85,CUSTOM_SMTP,+528124396954,,DENUE,2026-09-06T14:49:28.044668+00:00
per_80482177-bf55-ee89-fa9f-e4431064d60c,Gabriel Villaseñor,Gabriel,Villaseñor,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,TECNOLOGIA AVANZADA S.A.B. DE C.V.,tecnologiaavanzada.mx,mx_53ed06ce-e8d9-0822-6843-800522316f66,gvillaseñor@tecnologiaavanzada.mx,VERIFIED,85,CUSTOM_SMTP,+524249732325,,DENUE,2026-09-06T14:49:28.044668+00:00
per_6ed448b2-f1d8-03e4-b2b5-5d225f56fe62,Patricia Valenzuela,Patricia,Valenzuela,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,SOLUCIONES DEL CENTRO 28 S.A. DE C.V.,solucionesdelcentr.mx,mx_96e2a146-3ddd-510c-2e1f-a857596a1fd4,pvalenzuela@solucionesdelcentr.mx,VERIFIED,85,CUSTOM_SMTP,+525688636912,,DENUE,2026-09-06T14:49:28.044668+00:00
per_c5658ad3-6221-7f37-96ca-5fd5518da479,Daniel González,Daniel,González,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,SOLUCIONES DEL BAJIO S.A.P.I. DE C.V.,solucionesdelbajio.com,mx_86f3ef81-03d6-c7f2-16c3-f9082b84f5d4,dgonzález@solucionesdelbajio.com,VERIFIED,85,CUSTOM_SMTP,+524212365501,,DENUE,2026-09-06T14:49:28.044668+00:00
per_12a8b998-b8bb-f138-caf9-1a6d31d71b6e,Claudia Treviño,Claudia,Treviño,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,CONSULTORES GLOBAL S.A.P.I. DE C.V.,consultoresglobal.com,mx_20a49d34-ba7d-6640-9b8c-46ad3d90ecb2,ctreviño@consultoresglobal.com,VERIFIED,85,CUSTOM_SMTP,+529147125492,,DENUE,2026-09-06T14:49:28.044668+00:00
per_c1d344f7-1ade-4728-d70e-b0459dbbfe79,Daniel Vega,Daniel,Vega,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,SOLUCIONES ESPECIALIZADA S.A. DE C.V.,solucionesespecial.com,mx_6b13fc1c-5079-b2f7-f441-2689069a8a18,dvega@solucionesespecial.com,VERIFIED,85,CUSTOM_SMTP,+527925458329,,DENUE,2026-09-06T14:49:28.044668+00:00
per_897f395f-869b-058d-fec4-74e257ed8dc3,Gabriel García,Gabriel,García,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,COMERCIALIZADORA MEXICANA S.C.,comercializadorame.com,mx_66273570-c6a0-290f-a43c-4496f93e5243,ggarcía@comercializadorame.com,VERIFIED,85,CUSTOM_SMTP,+528936527687,,DENUE,2026-09-06T14:49:28.044668+00:00
per_8d51508d-3847-bf46-d1a5-964fb62685bf,Alejandro García,Alejandro,García,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,CONSULTORES LATINOAMERICANA S.A.P.I. DE C.V.,consultoreslatinoa.mx,mx_97aa4bd2-2a71-5803-4e32-9ba5f97be63b,agarcía@consultoreslatinoa.mx,VERIFIED,85,CUSTOM_SMTP,+524144502119,,DENUE,2026-09-06T14:49:28.044668+00:00
per_2be385de-20fc-7c1b-3a40-56d2d74adb8b,Jorge Alarcón,Jorge,Alarcón,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,CONSTRUCCIONES LATINOAMERICANA S.A.P.I. DE C.V.,construccioneslati.com.mx,mx_e26488c8-dc93-19bd-ff5a-c556cc100fc4,jalarcón@construccioneslati.com.mx,VERIFIED,85,CUSTOM_SMTP,+528164833273,,DENUE,2026-09-06T14:49:28.044668+00:00
per_dd87f840-493e-afa5-7e41-bcd76f5be092,Alejandro Dominguez,Alejandro,Dominguez,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,TECNOLOGIA INTERNACIONAL S.A.B. DE C.V.,tecnologiainternac.com,mx_26e8619b-5e96-2423-4100-25a408565982,adominguez@tecnologiainternac.com,VERIFIED,85,CUSTOM_SMTP,+524876089637,,DENUE,2026-09-06T14:49:28.044668+00:00
per_f4c374a3-29e1-c335-b9c4-d781cfe6f0d6,Carlos Villaseñor,Carlos,Villaseñor,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,IMPORTADORA MODERNA S.C.,importadoramoderna.com.mx,mx_70af5fc2-fa0d-0053-e60d-00d62f11f050,cvillaseñor@importadoramoderna.com.mx,VERIFIED,85,CUSTOM_SMTP,+526248268267,,DENUE,2026-09-06T14:49:28.044668+00:00
per_b2105859-d4f0-e173-599c-7ad7f913995e,Gabriel Salinas,Gabriel,Salinas,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,PROVEEDORA LATINOAMERICANA S.A.P.I. DE C.V.,proveedoralatinoam.mx,mx_29eb7936-500c-e6c5-9bcd-00502764f431,gsalinas@proveedoralatinoam.mx,VERIFIED,85,CUSTOM_SMTP,+523339344342,,DENUE,2026-09-06T14:49:28.044668+00:00
per_d1b8c89c-3735-e017-57c4-db58c2a71e92,Rodrigo Treviño,Rodrigo,Treviño,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,AUTOMOTRIZ DE OCCIDENTE S. DE R.L. DE C.V.,automotrizdeoccide.mx,mx_ab085561-7670-244e-8ad9-76c5302c8469,rtreviño@automotrizdeoccide.mx,VERIFIED,85,CUSTOM_SMTP,+529190014434,,DENUE,2026-09-06T14:49:28.044668+00:00
per_fc1566f1-fd53-ce05-5f31-52cc943b3b86,Adriana Navarro,Adriana,Navarro,Socio Fundador,Founder,FOUNDER,EXECUTIVE,SOLUCIONES GLOBAL S.A. DE C.V.,solucionesglobal.com.mx,mx_e29b06bc-86ea-5ea2-76a2-91ab57b5a1e5,anavarro@solucionesglobal.com.mx,VERIFIED,85,CUSTOM_SMTP,+526855307335,,DENUE,2026-09-06T14:49:28.044668+00:00
per_2fce2eca-94a2-6163-3467-6de064db4d22,Mariana González,Mariana,González,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,MANUFACTURA INTEGRAL S.A.P.I. DE C.V.,manufacturaintegra.com.mx,mx_66283641-a042-49eb-78d1-018d700005f1,mgonzález@manufacturaintegra.com.mx,VERIFIED,85,CUSTOM_SMTP,+525374191143,,DENUE,2026-09-06T14:49:28.044668+00:00
per_184701c4-5b9e-b622-d8a6-fbaa3bc3554d,Fernando Martínez,Fernando,Martínez,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,CONSULTORES DE OCCIDENTE S.A.P.I. DE C.V.,consultoresdeoccid.com.mx,mx_6545a30b-609a-1f00-384c-fa9e20377374,fmartínez@consultoresdeoccid.com.mx,VERIFIED,85,CUSTOM_SMTP,+525584346257,,DENUE,2026-09-06T14:49:28.044668+00:00
per_f98eb31a-d873-a61c-ce04-071cfd58d64a,David López,David,López,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,CONSTRUCCIONES INDUSTRIAL S.A. DE C.V.,construccionesindu.mx,mx_98ce2977-8bbe-8d42-c47c-f88f22d9e93d,dlópez@construccionesindu.mx,VERIFIED,85,CUSTOM_SMTP,+528779633856,,DENUE,2026-09-06T14:49:28.044668+00:00
per_8a56d780-7f5f-faea-0c78-b4cdf4978925,Daniel Ruiz,Daniel,Ruiz,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,QUIMICA ESPECIALIZADA S.C.,quimicaespecializa.com.mx,mx_8b0549d8-6dd1-0bd4-8ce7-8238421de16e,druiz@quimicaespecializa.com.mx,VERIFIED,85,CUSTOM_SMTP,+526423654743,,DENUE,2026-09-06T14:49:28.044668+00:00
per_9d0ad019-d7ad-2d14-fef1-f981de15e05a,David Garza,David,Garza,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,INNOVACION INTERNACIONAL S. DE R.L. DE C.V.,innovacioninternac.mx,mx_2d59dd6c-7c15-6292-a27c-2d2931cf447e,dgarza@innovacioninternac.mx,VERIFIED,85,CUSTOM_SMTP,+527693908541,,DENUE,2026-09-06T14:49:28.044668+00:00
per_1fb986b3-f770-f892-3120-d1713ae1b39f,Guillermo Hernández,Guillermo,Hernández,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,CONSULTORES ESTRATEGICA S.A. DE C.V.,consultoresestrate.com.mx,mx_db596b66-12ea-c321-c9b4-eb790fa16e8c,ghernández@consultoresestrate.com.mx,VERIFIED,85,CUSTOM_SMTP,+528338482700,,DENUE,2026-09-06T14:49:28.044668+00:00
per_f4f266a2-15f2-cba7-795a-96bcb38c7722,Gabriel Ruiz,Gabriel,Ruiz,Socio Fundador,Founder,FOUNDER,EXECUTIVE,INDUSTRIAS MODERNA S.A.B. DE C.V.,industriasmoderna.com.mx,mx_a743250e-5528-4bcb-564d-ce37036ad061,gruiz@industriasmoderna.com.mx,VERIFIED,85,CUSTOM_SMTP,+524169677202,,DENUE,2026-09-06T14:49:28.044668+00:00
per_fd5ca205-2af7-b06f-be08-5b6f1c0aff9d,Eduardo Martínez,Eduardo,Martínez,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,TECNOLOGIA DEL NORTE S.C.,tecnologiadelnorte.com.mx,mx_c1577f60-3ca0-7677-8dc6-338af1d3ca34,emartínez@tecnologiadelnorte.com.mx,VERIFIED,85,CUSTOM_SMTP,+528172158601,,DENUE,2026-09-06T14:49:28.044668+00:00
per_40ac8aab-bc89-a283-780b-46a4468a6d70,Jorge Treviño,Jorge,Treviño,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,CONSTRUCCIONES MEXICANA 3 S. DE R.L. DE C.V.,construccionesmexi.com.mx,mx_d716ac96-b889-871d-933d-6c65cec3b72e,jtreviño@construccionesmexi.com.mx,VERIFIED,85,CUSTOM_SMTP,+529029456415,,DENUE,2026-09-06T14:49:28.044668+00:00
per_053788f4-7080-8d8c-11d0-4c1ab9a41ebe,Javier Mendoza,Javier,Mendoza,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,LOGISTICA GLOBAL S.C.,logisticaglobal21.com.mx,mx_c5c0fdf6-0d45-58cb-b397-cf4209e0d9a8,jmendoza@logisticaglobal21.com.mx,VERIFIED,85,CUSTOM_SMTP,+527078537274,,DENUE,2026-09-06T14:49:28.044668+00:00
per_9890b1b2-0246-3d9b-fd5f-385fa2592a76,Jorge Ruiz,Jorge,Ruiz,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,EMPAQUES ESPECIALIZADA S.A.B. DE C.V.,empaquesespecializ.com.mx,mx_725d25d5-7646-5ca0-0af9-61d298072162,jruiz@empaquesespecializ.com.mx,VERIFIED,85,CUSTOM_SMTP,+529058093083,,DENUE,2026-09-06T14:49:28.044668+00:00
per_a44528c1-8723-2297-6f9c-d1ad2e4c8586,Adriana Martínez,Adriana,Martínez,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,CORPORATIVO EMPRESARIAL S.A.B. DE C.V.,corporativoempresa.mx,mx_6105333d-5357-6404-37dd-12f57de48545,amartínez@corporativoempresa.mx,VERIFIED,85,CUSTOM_SMTP,+529453091879,,DENUE,2026-09-06T14:49:28.044668+00:00
per_7ef346b7-6f1e-f516-5788-f1be2851ef86,Patricia Salinas,Patricia,Salinas,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,AUTOMOTRIZ INTERNACIONAL S.A.S.,automotrizinternac.com.mx,mx_a87df560-c3f1-f9a9-1b0d-4a15a6b3eda5,psalinas@automotrizinternac.com.mx,VERIFIED,85,CUSTOM_SMTP,+527154344899,,DENUE,2026-09-06T14:49:28.044668+00:00
per_50702f4c-b0ab-e112-1963-3beff6e9a300,Miguel López,Miguel,López,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,TRANSPORTES GLOBAL S.A. DE C.V.,transportesglobal.com,mx_a424ec46-65c5-86c7-08a3-464720d5df46,mlópez@transportesglobal.com,VERIFIED,85,CUSTOM_SMTP,+527161962058,,DENUE,2026-09-06T14:49:28.044668+00:00
per_ddd6054c-2aa0-de83-6083-501d7177355c,Luis Salinas,Luis,Salinas,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,EMPAQUES INDUSTRIAL S.C.,empaquesindustrial.mx,mx_e7c45041-8e82-dbb5-1bcc-cb547fcd574e,lsalinas@empaquesindustrial.mx,VERIFIED,85,CUSTOM_SMTP,+524168450170,,DENUE,2026-09-06T14:49:28.044668+00:00
per_1ca5ec1e-ef44-2f5c-284e-4f04afc8d39a,Javier Castro,Javier,Castro,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,IMPORTADORA DEL NORTE S.A.S.,importadoradelnort.com,mx_24be917c-2fe6-8363-fc75-f76397743325,jcastro@importadoradelnort.com,VERIFIED,85,CUSTOM_SMTP,+524113271211,,DENUE,2026-09-06T14:49:28.044668+00:00
per_fb1207ee-4705-e753-17a3-907a59048dcc,Rodrigo Treviño,Rodrigo,Treviño,Socio Fundador,Founder,FOUNDER,EXECUTIVE,IMPORTADORA DEL PACIFICO 15 S.A. DE C.V.,importadoradelpaci.com.mx,mx_135592c6-c869-6af6-e0fa-25b342c794a0,rtreviño@importadoradelpaci.com.mx,VERIFIED,85,CUSTOM_SMTP,+525678113900,,DENUE,2026-09-06T14:49:28.044668+00:00
per_38a3c20b-6711-0d57-0960-d7ab4e3b5f5a,David González,David,González,Socio Fundador,Founder,FOUNDER,EXECUTIVE,SOLUCIONES INDUSTRIAL 38 S.A.P.I. DE C.V.,solucionesindustri.com,mx_b13c484e-45fc-1068-5595-32a13478b5ae,dgonzález@solucionesindustri.com,VERIFIED,85,CUSTOM_SMTP,+523393271764,,DENUE,2026-09-06T14:49:28.044668+00:00
per_17af2df9-531f-25f0-5ac0-ea69012eb18f,Roberto Mendoza,Roberto,Mendoza,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,IMPORTADORA DEL PACIFICO S.A.B. DE C.V.,importadoradelpaci.com,mx_8835f87c-7b40-f9cf-c85d-093b61b7b09c,rmendoza@importadoradelpaci.com,VERIFIED,85,CUSTOM_SMTP,+525787883977,,DENUE,2026-09-06T14:49:28.044668+00:00
per_cf86da36-d410-4a11-ed1f-0edc1bccda20,Hector Vega,Hector,Vega,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,COMERCIALIZADORA INTERNACIONAL S.C.,comercializadorain.mx,mx_89de713a-4bd4-3b37-3863-0d4d79c5dcce,hvega@comercializadorain.mx,VERIFIED,85,CUSTOM_SMTP,+525217969499,,DENUE,2026-09-06T14:49:28.044668+00:00
per_a52642b7-c205-879e-16a6-eb51f30a4f07,Luis Salinas,Luis,Salinas,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,FARMACEUTICA DEL PACIFICO S.A.S.,farmaceuticadelpac.com.mx,mx_d9a49f17-e354-608f-5d45-37dd2c2060b2,lsalinas@farmaceuticadelpac.com.mx,VERIFIED,85,CUSTOM_SMTP,+528298378674,,DENUE,2026-09-06T14:49:28.044668+00:00
per_461e9d60-5413-4f68-f66d-2d673ee1383e,Roberto Salinas,Roberto,Salinas,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,TRANSFORMADORA GLOBAL S.C.,transformadoraglob.com,mx_34270f5d-c1fa-f0ce-b334-e3192d6a78f4,rsalinas@transformadoraglob.com,VERIFIED,85,CUSTOM_SMTP,+525096233111,,DENUE,2026-09-06T14:49:28.044668+00:00
per_fd237aa7-e2e2-00b7-60a4-bb15cf71c1d9,Gabriel Treviño,Gabriel,Treviño,Socio Fundador,Founder,FOUNDER,EXECUTIVE,EMPAQUES ESPECIALIZADA S. DE R.L. DE C.V.,empaquesespecializ.com,mx_1ce436ac-2883-05f8-3e74-477ff1cccd73,gtreviño@empaquesespecializ.com,VERIFIED,85,CUSTOM_SMTP,+524797454026,,DENUE,2026-09-06T14:49:28.044668+00:00
per_cd7b69aa-ffad-db1a-79d0-cb05be4075c4,Sofia González,Sofia,González,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,CONSULTORES AVANZADA S.A.P.I. DE C.V.,consultoresavanzad.com.mx,mx_ac811a59-77ec-643c-b02f-24b46e8416e4,sgonzález@consultoresavanzad.com.mx,VERIFIED,85,CUSTOM_SMTP,+524449618214,,DENUE,2026-09-06T14:49:28.044668+00:00
per_388b700e-52ce-a877-6b74-8c5ac5904586,Adriana Hernández,Adriana,Hernández,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,METALURGICA ESTRATEGICA S.A.P.I. DE C.V.,metalurgicaestrate.com.mx,mx_555f424d-351b-6b83-4451-02e9c1a7eec5,ahernández@metalurgicaestrate.com.mx,VERIFIED,85,CUSTOM_SMTP,+528022328486,,DENUE,2026-09-06T14:49:28.044668+00:00
