id,clee,nom_estab,raz_soc,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,numero_ext,numero_int,nomb_asent,cod_postal,cve_ent,entidad,cve_mun,municipio,telefono,correoelec,sitio_web,latitud,longitud,fecha_alta,rfc,representante_legal,cargo_representante,correo_directo,telefono_directo
25460,0256160025460,MANUFACTURA GLOBAL,MANUFACTURA GLOBAL S.C.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",31 a 50 personas,Circuito,Constitución,2455,,Roma Norte,02735,02,Baja California,012,Tijuana,9264899291,contacto@manufacturaglobal5.com.mx,https://www.manufacturaglobal5.com.mx,20.168216,-95.423877,2024-01-15,MAG040702JEF,Carlos García,Directora de Recursos Humanos,cgarcía@manufacturaglobal5.com.mx,+529285329270
25461,1732540025461,DESARROLLOS LATINOAMERICANA,DESARROLLOS LATINOAMERICANA S.C.,3254,Fabricación de productos farmacéuticos y medicamentos,51 a 100 personas,Boulevard,Paseo Cuauhnáhuac,2379,Piso 15,San Jerónimo,17360,17,Morelos,009,Temixco,4618857888,contacto@desarrolloslatinoa.mx,https://www.desarrolloslatinoa.mx,23.083812,-99.546017,2024-01-15,DEL980626KZX,Claudia Valenzuela,Socio Fundador,cvalenzuela@desarrolloslatinoa.mx,+524689816153
25462,2656160025462,DISTRIBUIDORA ESPECIALIZADA 17,DISTRIBUIDORA ESPECIALIZADA 17 S.A.B. DE C.V.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",6 a 10 personas,Boulevard,González Gallo,2025,,Parque Industrial CIVAC,26116,26,Sonora,010,Ciudad Obregón,9796591257,contacto@distribuidoraespec.mx,https://www.distribuidoraespec.mx,22.894068,-102.088723,2024-01-15,DIE200222QTZ,Fernando Alarcón,Directora de Recursos Humanos,falarcón@distribuidoraespec.mx,+529719239944
25463,2433230025463,INNOVACION INTERNACIONAL,INNOVACION INTERNACIONAL S.A.S.,3323,Fabricación de estructuras metálicas y pailería industrial,51 a 100 personas,Paseo,Lázaro Cárdenas,1731,,San Jerónimo,24685,24,San Luis Potosí,018,Matehuala,7058759899,contacto@innovacioninternac.com.mx,https://www.innovacioninternac.com.mx,22.303575,-103.400935,2024-01-15,INI120407X9W,Patricia Valenzuela,Director General,pvalenzuela@innovacioninternac.com.mx,+527065839568
25464,1123820025464,QUIMICA INDUSTRIAL,QUIMICA INDUSTRIAL S.C.,2382,Instalaciones eléctricas y electromecánicas en construcciones,11 a 30 personas,Carretera,5 de Mayo,1565,,Parque Industrial FINSA,11522,11,Guanajuato,011,Silao,5881494899,contacto@quimicaindustrial.com,https://www.quimicaindustrial.com,23.24286,-104.569379,2024-01-15,QUI080910PO9,Sofia González,Director General,sgonzález@quimicaindustrial.com,+525898645038
25465,1432510025465,CONSULTORES DEL PACIFICO,CONSULTORES DEL PACIFICO S.C.,3251,Fabricación de productos químicos básicos y resinas sintéticas,6 a 10 personas,Calzada,Benito Juárez,1940,,San Jerónimo,14767,14,Jalisco,016,Guadalajara,3349496383,contacto@consultoresdelpaci.mx,https://www.consultoresdelpaci.mx,19.202173,-105.086433,2024-01-15,COD0109108J4,Patricia Valenzuela,Director de Tecnología,pvalenzuela@consultoresdelpaci.mx,+523357261905
25466,2646620025466,MANUFACTURA DEL BAJIO,MANUFACTURA DEL BAJIO S.C.,4662,Comercio al por mayor de artículos de ferretería y herramientas,0 a 5 personas,Circuito,Revolución,3553,Piso 12,Zona Industrial,26909,26,Sonora,007,Nogales,4772299539,contacto@manufacturadelbaji.mx,https://www.manufacturadelbaji.mx,22.267458,-100.411661,2024-01-15,MAD971219277,Adriana Villaseñor,Director de Finanzas,avillaseñor@manufacturadelbaji.mx,+524795610774
25467,0832540025467,TRANSPORTES DEL BAJIO,TRANSPORTES DEL BAJIO S.C.,3254,Fabricación de productos farmacéuticos y medicamentos,101 a 250 personas,Boulevard,Juárez,1770,Piso 2,Santa Fe,08147,08,Chihuahua,009,Chihuahua,9648916309,contacto@transportesdelbaji.com,https://www.transportesdelbaji.com,23.73834,-100.197795,2024-01-15,TRD030523K43,Roberto Navarro,Director General,rnavarro@transportesdelbaji.com,+529697425675
25468,2133230025468,EMPAQUES AVANZADA,EMPAQUES AVANZADA S.A. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,31 a 50 personas,Av.,Industria Militar,784,,Santa María la Ribera,21847,21,Puebla,012,Puebla,8048871931,contacto@empaquesavanzada.com,https://www.empaquesavanzada.com,17.366407,-98.015837,2024-01-15,EMA141023OL8,Javier Castro,Directora de Recursos Humanos,jcastro@empaquesavanzada.com,+528040135394
25469,1148410025469,COMERCIALIZADORA EMPRESARIAL 57,COMERCIALIZADORA EMPRESARIAL 57 S.A. DE C.V.,4841,Transporte de carga general y logística multimodal,0 a 5 personas,Carretera,Morones Prieto,4349,,Zona Industrial,11682,11,Guanajuato,012,Silao,6169465253,contacto@comercializadoraem.com,https://www.comercializadoraem.com,20.584416,-97.43824,2024-01-15,COE060420MCE,Roberto García,Director Comercial,rgarcía@comercializadoraem.com,+526167253701
25470,0132540025470,CORPORATIVO AVANZADA,CORPORATIVO AVANZADA S.A.P.I. DE C.V.,3254,Fabricación de productos farmacéuticos y medicamentos,251 y más personas,Circuito,Reforma,3605,,Zona Industrial,01192,01,Aguascalientes,018,Aguascalientes,6062464044,contacto@corporativoavanzad.mx,https://www.corporativoavanzad.mx,25.313596,-100.558777,2024-01-15,COA040817Q9L,Hector Navarro,Director General,hnavarro@corporativoavanzad.mx,+526063143059
25471,0854150025471,COMERCIALIZADORA MEXICANA,COMERCIALIZADORA MEXICANA S.A. DE C.V.,5415,Desarrollo de software y servicios de tecnología de información,0 a 5 personas,Boulevard,Hidalgo,2415,,San Jerónimo,08618,08,Chihuahua,005,Cuauhtémoc,7490475187,contacto@comercializadorame.mx,https://www.comercializadorame.mx,21.929824,-100.550581,2024-01-15,COM960505NQT,Gabriel Vega,Director General,gvega@comercializadorame.mx,+527417515225
25472,0132510025472,INDUSTRIAS DEL CENTRO 75,INDUSTRIAS DEL CENTRO 75 S.A.P.I. DE C.V.,3251,Fabricación de productos químicos básicos y resinas sintéticas,101 a 250 personas,Paseo,Adolfo López Mateos,1307,,Industrial Vallejo,01909,01,Aguascalientes,005,Jesús María,9257857596,contacto@industriasdelcentr.mx,https://www.industriasdelcentr.mx,22.374024,-101.433344,2024-01-15,IND110227QJC,Miguel Valenzuela,Directora de Recursos Humanos,mvalenzuela@industriasdelcentr.mx,+529290912823
25473,2546620025473,COMERCIALIZADORA DEL PACIFICO,COMERCIALIZADORA DEL PACIFICO S.A. DE C.V.,4662,Comercio al por mayor de artículos de ferretería y herramientas,51 a 100 personas,Calle,Paseo Cuauhnáhuac,400,,Jardines del Bosque,25780,25,Sinaloa,016,Los Mochis,4433358065,contacto@comercializadorade.mx,https://www.comercializadorade.mx,24.974531,-102.94651,2024-01-15,COD061022GC7,David Castro,Director General,dcastro@comercializadorade.mx,+524423623044
25474,2123820025474,CORPORATIVO EMPRESARIAL,CORPORATIVO EMPRESARIAL S.C.,2382,Instalaciones eléctricas y electromecánicas en construcciones,251 y más personas,Carretera,Paseo Cuauhnáhuac,4470,,Parque Industrial FINSA,21941,21,Puebla,011,San Andrés Cholula,9847230197,contacto@corporativoempresa.mx,https://www.corporativoempresa.mx,17.575075,-100.807138,2024-01-15,COE960307XFG,Jorge Mendoza,Socio Fundador,jmendoza@corporativoempresa.mx,+529838063200
25475,0546590025475,LOGISTICA MEXICANA 5,LOGISTICA MEXICANA 5 S.A.B. DE C.V.,4659,Comercio al por mayor de maquinaria y equipo industrial,0 a 5 personas,Paseo,Félix U. Gómez,843,,Santa Fe,05908,05,Coahuila,018,Saltillo,8886306802,contacto@logisticamexicana.com,https://www.logisticamexicana.com,25.143868,-95.795183,2024-01-15,LOM131220STW,Patricia Garza,Director de Tecnología,pgarza@logisticamexicana.com,+528825320232
25476,1732510025476,INDUSTRIAS MODERNA,INDUSTRIAS MODERNA S.A.P.I. DE C.V.,3251,Fabricación de productos químicos básicos y resinas sintéticas,11 a 30 personas,Circuito,Manuel Ávila Camacho,499,,Santa María la Ribera,17239,17,Morelos,018,Jiutepec,8716949736,contacto@industriasmoderna9.com.mx,https://www.industriasmoderna9.com.mx,20.86342,-102.278234,2024-01-15,INM020721PZT,Roberto Treviño,Director General,rtreviño@industriasmoderna9.com.mx,+528754689095
25477,0223820025477,EQUIPOS Y SISTEMAS DEL NORTE,EQUIPOS Y SISTEMAS DEL NORTE S.C.,2382,Instalaciones eléctricas y electromecánicas en construcciones,31 a 50 personas,Paseo,González Gallo,1195,Piso 8,Polanco,02394,02,Baja California,019,Tijuana,9648711069,contacto@equiposysistemasde.com,https://www.equiposysistemasde.com,18.078234,-95.612032,2024-01-15,EQD0403160FB,Rodrigo Mendoza,Director de Operaciones,rmendoza@equiposysistemasde.com,+529697638757
25478,2254160025478,METALURGICA MODERNA,METALURGICA MODERNA S.A.P.I. DE C.V.,5416,Servicios de consultoría en administración y gestión empresarial,101 a 250 personas,Calzada,5 de Mayo,4310,Piso 3,Santa Fe,22182,22,Querétaro,019,El Marqués,8443557078,contacto@metalurgicamoderna.com,https://www.metalurgicamoderna.com,24.906374,-97.038634,2024-01-15,MEM201001OO5,Jorge Ruiz,Director General,jruiz@metalurgicamoderna.com,+528494479008
25479,2633230025479,SOLUCIONES DEL PACIFICO,SOLUCIONES DEL PACIFICO S.A.S.,3323,Fabricación de estructuras metálicas y pailería industrial,0 a 5 personas,Calzada,González Gallo,2107,Piso 8,Parque Industrial FINSA,26611,26,Sonora,008,Hermosillo,8916107634,contacto@solucionesdelpacif.mx,https://www.solucionesdelpacif.mx,24.04566,-100.727704,2024-01-15,SOD080216K1A,Gabriel Treviño,Director Comercial,gtreviño@solucionesdelpacif.mx,+528969170685
25480,2846590025480,QUIMICA GLOBAL,QUIMICA GLOBAL S.A.P.I. DE C.V.,4659,Comercio al por mayor de maquinaria y equipo industrial,251 y más personas,Circuito,Benito Juárez,4322,Piso 4,Parque Industrial CIVAC,28704,28,Tamaulipas,018,Tampico,9918589438,contacto@quimicaglobal33.com.mx,https://www.quimicaglobal33.com.mx,24.175023,-98.40953,2024-01-15,QUG040414HFW,Miguel Martínez,Director General,mmartínez@quimicaglobal33.com.mx,+529954202505
25481,0132540025481,PROVEEDORA EMPRESARIAL,PROVEEDORA EMPRESARIAL S.C.,3254,Fabricación de productos farmacéuticos y medicamentos,101 a 250 personas,Av.,Cuauhtémoc,1462,,Parque Industrial Benito Juárez,01989,01,Aguascalientes,005,Jesús María,4678526894,contacto@proveedoraempresar.mx,https://www.proveedoraempresar.mx,16.002705,-96.525112,2024-01-15,PRE030714YMR,Luis García,Director de Finanzas,lgarcía@proveedoraempresar.mx,+524664460217
25482,2256160025482,EQUIPOS Y SISTEMAS INTERNACIONAL,EQUIPOS Y SISTEMAS INTERNACIONAL S.A. DE C.V.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",251 y más personas,Carretera,Revolución,635,,Santa María la Ribera,22614,22,Querétaro,011,Corregidora,8979044616,contacto@equiposysistemasin.mx,https://www.equiposysistemasin.mx,22.742351,-102.458345,2024-01-15,EQI9908204L5,Hector Castro,Director de Operaciones,hcastro@equiposysistemasin.mx,+528968018835
25483,1756160025483,CONSULTORES INTERNACIONAL,CONSULTORES INTERNACIONAL S.C.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",11 a 30 personas,Circuito,Insurgentes Sur,2129,,Industrial Vallejo,17706,17,Morelos,014,Jiutepec,9775863948,contacto@consultoresinterna.com.mx,https://www.consultoresinterna.com.mx,17.921271,-101.30307,2024-01-15,COI060111484,Gabriel Vega,Socio Fundador,gvega@consultoresinterna.com.mx,+529717057975
25484,2546620025484,MANUFACTURA MEXICANA,MANUFACTURA MEXICANA S.A.S.,4662,Comercio al por mayor de artículos de ferretería y herramientas,51 a 100 personas,Paseo,Insurgentes Sur,4151,Piso 10,Polanco,25385,25,Sinaloa,003,Los Mochis,6917937098,contacto@manufacturamexican.mx,https://www.manufacturamexican.mx,21.091444,-101.131546,2024-01-15,MAM041024LYE,Eduardo Martínez,Socio Fundador,emartínez@manufacturamexican.mx,+526916251525
25485,3032610025485,INNOVACION DEL BAJIO 16,INNOVACION DEL BAJIO 16 S.A.S.,3261,Fabricación de productos de plástico y polímeros para empaque,6 a 10 personas,Circuito,Félix U. Gómez,2425,Piso 10,Jardines del Bosque,30478,30,Veracruz,019,Coatzacoalcos,5359784706,contacto@innovaciondelbajio.com,https://www.innovaciondelbajio.com,15.624874,-97.525949,2024-01-15,IND200228W7S,Fernando Valenzuela,Directora de Recursos Humanos,fvalenzuela@innovaciondelbajio.com,+525334908380
25486,1146620025486,EMPAQUES INTEGRAL,EMPAQUES INTEGRAL S.A.S.,4662,Comercio al por mayor de artículos de ferretería y herramientas,6 a 10 personas,Carretera,Félix U. Gómez,4003,,Parque Industrial Benito Juárez,11240,11,Guanajuato,018,Celaya,6544416744,contacto@empaquesintegral.com.mx,https://www.empaquesintegral.com.mx,18.029647,-103.972764,2024-01-15,EMI961009GPI,Andrea Castro,Director de Tecnología,acastro@empaquesintegral.com.mx,+526522152065
25487,2132540025487,CORPORATIVO GLOBAL,CORPORATIVO GLOBAL S. DE R.L. DE C.V.,3254,Fabricación de productos farmacéuticos y medicamentos,11 a 30 personas,Carretera,Universidad,4479,,San Rafael,21670,21,Puebla,005,Tehuacán,9094933773,contacto@corporativoglobal.com,https://www.corporativoglobal.com,22.985325,-103.424968,2024-01-15,COG97030794D,Gabriel Salinas,Director de Operaciones,gsalinas@corporativoglobal.com,+529016016683
25488,2532540025488,EMPAQUES DE LAS AMERICAS,EMPAQUES DE LAS AMERICAS S.A.B. DE C.V.,3254,Fabricación de productos farmacéuticos y medicamentos,6 a 10 personas,Av.,Félix U. Gómez,855,Piso 7,Del Valle,25423,25,Sinaloa,018,Culiacán,4145283738,contacto@empaquesdelasameri.mx,https://www.empaquesdelasameri.mx,18.60328,-97.447967,2024-01-15,EMD080522BC1,Adriana López,Director Comercial,alópez@empaquesdelasameri.mx,+524117755803
25489,0133230025489,ENERGIA DE OCCIDENTE,ENERGIA DE OCCIDENTE S.A.S.,3323,Fabricación de estructuras metálicas y pailería industrial,11 a 30 personas,Calle,Reforma,2780,Piso 4,Parque Industrial CIVAC,01810,01,Aguascalientes,002,Jesús María,9566569325,contacto@energiadeoccidente.mx,https://www.energiadeoccidente.mx,18.358283,-102.136727,2024-01-15,END020318TKI,Carlos Garza,Director de Finanzas,cgarza@energiadeoccidente.mx,+529545969433
25490,0133630025490,TRANSFORMADORA INTEGRAL,TRANSFORMADORA INTEGRAL S.A. DE C.V.,3363,Fabricación de equipo de transporte y autopartes,51 a 100 personas,Calzada,Juárez,2719,,Zona Industrial,01950,01,Aguascalientes,001,Jesús María,5179378341,contacto@transformadorainte.com.mx,https://www.transformadorainte.com.mx,24.12252,-95.174936,2024-01-15,TRI131011JPS,Jorge Vega,Director de Tecnología,jvega@transformadorainte.com.mx,+525153581865
25491,2132510025491,GRUPO INDUSTRIAL AVANZADA,GRUPO INDUSTRIAL AVANZADA S.A.P.I. DE C.V.,3251,Fabricación de productos químicos básicos y resinas sintéticas,11 a 30 personas,Calzada,Hidalgo,301,,Parque Industrial Benito Juárez,21676,21,Puebla,019,San Andrés Cholula,7764367124,contacto@grupoindustrialava.com.mx,https://www.grupoindustrialava.com.mx,17.660122,-103.802135,2024-01-15,GRA080326S6N,Adriana Treviño,Director de Finanzas,atreviño@grupoindustrialava.com.mx,+527765986200
25492,2432540025492,PROVEEDORA DEL PACIFICO,PROVEEDORA DEL PACIFICO S.A.S.,3254,Fabricación de productos farmacéuticos y medicamentos,51 a 100 personas,Calle,Lázaro Cárdenas,745,,Parque Industrial FINSA,24787,24,San Luis Potosí,007,Matehuala,4851520205,contacto@proveedoradelpacif.com,https://www.proveedoradelpacif.com,21.71232,-101.027451,2024-01-15,PRD190502P8J,Rodrigo Hernández,Directora de Recursos Humanos,rhernández@proveedoradelpacif.com,+524837311639
25493,0132610025493,ALIMENTOS Y BEBIDAS DEL BAJIO,ALIMENTOS Y BEBIDAS DEL BAJIO S.C.,3261,Fabricación de productos de plástico y polímeros para empaque,6 a 10 personas,Calzada,Adolfo López Mateos,809,Piso 2,Zona Industrial,01953,01,Aguascalientes,002,Calvillo,6412673234,contacto@alimentosybebidasd.com,https://www.alimentosybebidasd.com,21.966432,-98.329002,2024-01-15,ALD980901Z6I,Eduardo Ruiz,Directora de Recursos Humanos,eruiz@alimentosybebidasd.com,+526432161389
25494,1732540025494,DESARROLLOS DEL BAJIO,DESARROLLOS DEL BAJIO S.A.S.,3254,Fabricación de productos farmacéuticos y medicamentos,101 a 250 personas,Calle,Morones Prieto,2292,,Parque Industrial,17858,17,Morelos,015,Temixco,9647884021,contacto@desarrollosdelbaji.com,https://www.desarrollosdelbaji.com,24.426105,-98.033901,2024-01-15,DED170811IOU,Sofia González,Director General,sgonzález@desarrollosdelbaji.com,+529639356314
25495,0933230025495,INDUSTRIAS AVANZADA 76,INDUSTRIAS AVANZADA 76 S.A.S.,3323,Fabricación de estructuras metálicas y pailería industrial,101 a 250 personas,Circuito,Universidad,3419,,Parque Industrial FINSA,09970,09,Ciudad de México,003,Miguel Hidalgo,5555774235,contacto@industriasavanzada.com.mx,https://www.industriasavanzada.com.mx,24.136368,-97.122381,2024-01-15,INA960424653,Claudia Navarro,Director General,cnavarro@industriasavanzada.com.mx,+525543172179
25496,2232510025496,METALURGICA NACIONAL,METALURGICA NACIONAL S. DE R.L. DE C.V.,3251,Fabricación de productos químicos básicos y resinas sintéticas,0 a 5 personas,Calzada,Cuauhtémoc,572,,Jardines del Bosque,22718,22,Querétaro,009,San Juan del Río,9131555571,contacto@metalurgicanaciona.com,https://www.metalurgicanaciona.com,23.548844,-95.642186,2024-01-15,MEN05021043R,Rodrigo Garza,Director General,rgarza@metalurgicanaciona.com,+529126466155
25497,0523820025497,SERVICIOS INTEGRALES MEXICANA 63,SERVICIOS INTEGRALES MEXICANA 63 S. DE R.L. DE C.V.,2382,Instalaciones eléctricas y electromecánicas en construcciones,101 a 250 personas,Calzada,Juárez,1380,,Santa Fe,05353,05,Coahuila,010,Monclova,4315342882,contacto@serviciosintegrale.com,https://www.serviciosintegrale.com,21.472349,-98.483588,2024-01-15,SEM140419FAI,Javier Alarcón,Director Comercial,jalarcón@serviciosintegrale.com,+524311049426
25498,2423820025498,INDUSTRIAS INDUSTRIAL,INDUSTRIAS INDUSTRIAL S.A. DE C.V.,2382,Instalaciones eléctricas y electromecánicas en construcciones,101 a 250 personas,Calzada,Lázaro Cárdenas,845,,Centro,24478,24,San Luis Potosí,006,San Luis Potosí,4048048739,contacto@industriasindustri.mx,https://www.industriasindustri.mx,18.791888,-98.801718,2024-01-15,INI951122NC2,Fernando González,Director de Operaciones,fgonzález@industriasindustri.mx,+524037853910
25499,1132610025499,TRANSFORMADORA DEL CENTRO,TRANSFORMADORA DEL CENTRO S.A.S.,3261,Fabricación de productos de plástico y polímeros para empaque,11 a 30 personas,Boulevard,Hidalgo,471,,Del Valle,11798,11,Guanajuato,002,Silao,7338551857,contacto@transformadoradelc.com.mx,https://www.transformadoradelc.com.mx,15.601672,-102.634829,2024-01-15,TRD070201U30,Fernando Benítez,Director de Finanzas,fbenítez@transformadoradelc.com.mx,+527349069927
25500,1533630025500,GRUPO INDUSTRIAL INDUSTRIAL,GRUPO INDUSTRIAL INDUSTRIAL S.A.S.,3363,Fabricación de equipo de transporte y autopartes,101 a 250 personas,Av.,Juárez,1597,Piso 14,Centro,15792,15,Estado de México,004,Cuautitlán Izcalli,5520571405,contacto@grupoindustrialind.com.mx,https://www.grupoindustrialind.com.mx,20.698347,-99.32766,2024-01-15,GRI150720AH4,Rodrigo Villaseñor,Directora de Recursos Humanos,rvillaseñor@grupoindustrialind.com.mx,+525570232119
25501,3054150025501,EQUIPOS Y SISTEMAS DEL PACIFICO,EQUIPOS Y SISTEMAS DEL PACIFICO S.C.,5415,Desarrollo de software y servicios de tecnología de información,101 a 250 personas,Calle,5 de Mayo,337,,Parque Industrial,30544,30,Veracruz,017,Veracruz,8571953944,contacto@equiposysistemasde.mx,https://www.equiposysistemasde.mx,19.501654,-100.97678,2024-01-15,EQD2010138PY,Patricia Castro,Directora de Recursos Humanos,pcastro@equiposysistemasde.mx,+528543826771
25502,2133230025502,FARMACEUTICA ESPECIALIZADA,FARMACEUTICA ESPECIALIZADA S.C.,3323,Fabricación de estructuras metálicas y pailería industrial,0 a 5 personas,Calzada,Adolfo López Mateos,3958,,Polanco,21300,21,Puebla,007,Tehuacán,8339996884,contacto@farmaceuticaespeci.com,https://www.farmaceuticaespeci.com,21.973269,-96.410895,2024-01-15,FAE110927EEZ,Andrea Valenzuela,Director Comercial,avalenzuela@farmaceuticaespeci.com,+528326405163
25503,2246620025503,CONSTRUCCIONES DEL NORTE,CONSTRUCCIONES DEL NORTE S.C.,4662,Comercio al por mayor de artículos de ferretería y herramientas,11 a 30 personas,Boulevard,Morones Prieto,4136,,Jardines del Bosque,22192,22,Querétaro,008,Querétaro,6347330381,contacto@construccionesdeln.mx,https://www.construccionesdeln.mx,22.79832,-102.484116,2024-01-15,COD101221HUO,Adriana Treviño,Directora de Recursos Humanos,atreviño@construccionesdeln.mx,+526377657474
25504,0246590025504,TECNOLOGIA DINAMICA,TECNOLOGIA DINAMICA S. DE R.L. DE C.V.,4659,Comercio al por mayor de maquinaria y equipo industrial,101 a 250 personas,Boulevard,Morones Prieto,1547,,San Rafael,02857,02,Baja California,020,Mexicali,4659286835,contacto@tecnologiadinamica.mx,https://www.tecnologiadinamica.mx,23.687673,-96.142553,2024-01-15,TED0303030ML,Fernando Benítez,Socio Fundador,fbenítez@tecnologiadinamica.mx,+524622015545
25505,2832510025505,QUIMICA DEL BAJIO,QUIMICA DEL BAJIO S.A.S.,3251,Fabricación de productos químicos básicos y resinas sintéticas,101 a 250 personas,Circuito,Lázaro Cárdenas,2532,Piso 13,Centro,28431,28,Tamaulipas,003,Matamoros,7635516787,contacto@quimicadelbajio.com,https://www.quimicadelbajio.com,22.355041,-98.359451,2024-01-15,QUD1901264AF,Hector Vega,Socio Fundador,hvega@quimicadelbajio.com,+527611500464
25506,1533230025506,CORPORATIVO EMPRESARIAL,CORPORATIVO EMPRESARIAL S.C.,3323,Fabricación de estructuras metálicas y pailería industrial,51 a 100 personas,Boulevard,Revolución,3430,,Jardines del Bosque,15440,15,Estado de México,001,Cuautitlán Izcalli,7417633794,contacto@corporativoempresa.mx,https://www.corporativoempresa.mx,19.819883,-104.690198,2024-01-15,COE0807036R2,Alejandro Garza,Director de Tecnología,agarza@corporativoempresa.mx,+527453155807
25507,2632510025507,CORPORATIVO DEL PACIFICO 22,CORPORATIVO DEL PACIFICO 22 S. DE R.L. DE C.V.,3251,Fabricación de productos químicos básicos y resinas sintéticas,0 a 5 personas,Paseo,Patriotismo,4384,Piso 5,San Jerónimo,26881,26,Sonora,017,Guaymas,4718351207,contacto@corporativodelpaci.com.mx,https://www.corporativodelpaci.com.mx,21.954147,-101.064294,2024-01-15,COD130309XZO,Andrea Navarro,Director Comercial,anavarro@corporativodelpaci.com.mx,+524779771505
25508,1732510025508,AUTOMOTRIZ MEXICANA,AUTOMOTRIZ MEXICANA S.A.S.,3251,Fabricación de productos químicos básicos y resinas sintéticas,31 a 50 personas,Calle,Industria Militar,2982,,Del Valle,17358,17,Morelos,007,Temixco,7631281748,contacto@automotrizmexicana.mx,https://www.automotrizmexicana.mx,17.385938,-102.13232,2024-01-15,AUM000722T78,Rodrigo Alarcón,Director General,ralarcón@automotrizmexicana.mx,+527658463103
25509,0533230025509,TRANSFORMADORA INTERNACIONAL,TRANSFORMADORA INTERNACIONAL S.A.S.,3323,Fabricación de estructuras metálicas y pailería industrial,251 y más personas,Paseo,Reforma,1680,Piso 5,Industrial Vallejo,05701,05,Coahuila,005,Monclova,4856106992,contacto@transformadorainte.com.mx,https://www.transformadorainte.com.mx,21.508936,-104.970394,2024-01-15,TRI1211041FC,Daniel Dominguez,Director General,ddominguez@transformadorainte.com.mx,+524884207874
25510,2133630025510,SOLUCIONES GLOBAL,SOLUCIONES GLOBAL S. DE R.L. DE C.V.,3363,Fabricación de equipo de transporte y autopartes,11 a 30 personas,Circuito,Paseo Cuauhnáhuac,3509,,Industrial Vallejo,21450,21,Puebla,002,Puebla,5945204883,contacto@solucionesglobal7.com.mx,https://www.solucionesglobal7.com.mx,24.037888,-99.972335,2024-01-15,SOG000606SWN,Alejandro Salinas,Directora de Recursos Humanos,asalinas@solucionesglobal7.com.mx,+525995268559
25511,2632610025511,EQUIPOS Y SISTEMAS LATINOAMERICANA,EQUIPOS Y SISTEMAS LATINOAMERICANA S.A.B. DE C.V.,3261,Fabricación de productos de plástico y polímeros para empaque,31 a 50 personas,Calle,Insurgentes Sur,1538,,Parque Industrial,26549,26,Sonora,004,Nogales,9266933080,contacto@equiposysistemasla.mx,https://www.equiposysistemasla.mx,19.374585,-95.904302,2024-01-15,EQL050524U56,Fernando González,Director Comercial,fgonzález@equiposysistemasla.mx,+529243134321
25512,1132540025512,IMPORTADORA ESPECIALIZADA,IMPORTADORA ESPECIALIZADA S.A.P.I. DE C.V.,3254,Fabricación de productos farmacéuticos y medicamentos,31 a 50 personas,Paseo,Universidad,3725,,Parque Industrial Benito Juárez,11455,11,Guanajuato,016,Salamanca,4681837848,contacto@importadoraespecia.com,https://www.importadoraespecia.com,17.130945,-100.194374,2024-01-15,IME0605123CM,Patricia García,Socio Fundador,pgarcía@importadoraespecia.com,+524626159485
25513,1746620025513,ENERGIA ESTRATEGICA,ENERGIA ESTRATEGICA S.C.,4662,Comercio al por mayor de artículos de ferretería y herramientas,31 a 50 personas,Calle,Revolución,593,,Parque Industrial CIVAC,17708,17,Morelos,017,Jiutepec,8142563848,contacto@energiaestrategica.mx,https://www.energiaestrategica.mx,18.94616,-99.893295,2024-01-15,ENE120519DKB,Carlos Mendoza,Director General,cmendoza@energiaestrategica.mx,+528182279833
25514,3032540025514,QUIMICA ESPECIALIZADA,QUIMICA ESPECIALIZADA S.A.S.,3254,Fabricación de productos farmacéuticos y medicamentos,0 a 5 personas,Boulevard,Paseo Cuauhnáhuac,3498,,Zona Industrial,30931,30,Veracruz,003,Boca del Río,8081094783,contacto@quimicaespecializa.com.mx,https://www.quimicaespecializa.com.mx,24.538175,-104.261591,2024-01-15,QUE211008BH4,Adriana Martínez,Director de Finanzas,amartínez@quimicaespecializa.com.mx,+528079426793
25515,2832610025515,GRUPO INDUSTRIAL CENTRAL 78,GRUPO INDUSTRIAL CENTRAL 78 S.C.,3261,Fabricación de productos de plástico y polímeros para empaque,251 y más personas,Calzada,Constitución,2268,Piso 8,Parque Industrial FINSA,28650,28,Tamaulipas,010,Tampico,9543048378,contacto@grupoindustrialcen.com.mx,https://www.grupoindustrialcen.com.mx,25.134102,-99.867969,2024-01-15,GRC170309738,Luis Alarcón,Director de Operaciones,lalarcón@grupoindustrialcen.com.mx,+529583171936
25516,0848410025516,GRUPO INDUSTRIAL CENTRAL 80,GRUPO INDUSTRIAL CENTRAL 80 S. DE R.L. DE C.V.,4841,Transporte de carga general y logística multimodal,6 a 10 personas,Calle,Constitución,2361,,Jardines del Bosque,08225,08,Chihuahua,013,Delicias,6087630522,contacto@grupoindustrialcen.mx,https://www.grupoindustrialcen.mx,23.747236,-100.651123,2024-01-15,GRC080302HFB,Roberto Valenzuela,Director General,rvalenzuela@grupoindustrialcen.mx,+526086570019
