id,clee,nom_estab,raz_soc,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,numero_ext,numero_int,nomb_asent,cod_postal,cve_ent,entidad,cve_mun,municipio,telefono,correoelec,sitio_web,latitud,longitud,fecha_alta,rfc,representante_legal,cargo_representante,correo_directo,telefono_directo
752,2154160000752,FARMACEUTICA DEL NORTE,FARMACEUTICA DEL NORTE S.A.B. DE C.V.,5416,Servicios de consultoría en administración y gestión empresarial,31 a 50 personas,Circuito,Patriotismo,3608,,Zona Industrial,21713,21,Puebla,003,San Pedro Cholula,8520646704,contacto@farmaceuticadelnor.com.mx,https://www.farmaceuticadelnor.com.mx,22.551069,-95.249975,2024-01-15,FAD190803VVE,Rodrigo López,Director Comercial,rlópez@farmaceuticadelnor.com.mx,+528513349942
753,0146620000753,COMERCIALIZADORA AVANZADA,COMERCIALIZADORA AVANZADA S.A.B. DE C.V.,4662,Comercio al por mayor de artículos de ferretería y herramientas,0 a 5 personas,Carretera,Félix U. Gómez,1261,,Parque Industrial Benito Juárez,01429,01,Aguascalientes,008,Aguascalientes,5681678113,contacto@comercializadoraav.com,https://www.comercializadoraav.com,20.351346,-99.490894,2024-01-15,COA050908TR3,Roberto Morales,Director Comercial,rmorales@comercializadoraav.com,+525616144826
754,0233230000754,FARMACEUTICA MODERNA,FARMACEUTICA MODERNA S.A.P.I. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,51 a 100 personas,Calzada,Benito Juárez,597,,Zona Industrial,02560,02,Baja California,016,Tecate,7836741307,contacto@farmaceuticamodern.mx,https://www.farmaceuticamodern.mx,22.645035,-103.040202,2024-01-15,FAM161003STX,Carlos Alarcón,Director General,calarcón@farmaceuticamodern.mx,+527821035214
755,2646590000755,COMERCIALIZADORA ESTRATEGICA,COMERCIALIZADORA ESTRATEGICA S.A. DE C.V.,4659,Comercio al por mayor de maquinaria y equipo industrial,101 a 250 personas,Paseo,Cuauhtémoc,1872,,San Rafael,26612,26,Sonora,004,Guaymas,4429820154,contacto@comercializadoraes.com.mx,https://www.comercializadoraes.com.mx,15.751556,-96.428678,2024-01-15,COE040806FT7,Fernando Treviño,Directora de Recursos Humanos,ftreviño@comercializadoraes.com.mx,+524474357718
756,1533230000756,PROVEEDORA DEL PACIFICO,PROVEEDORA DEL PACIFICO S.A.S.,3323,Fabricación de estructuras metálicas y pailería industrial,251 y más personas,Av.,Paseo Cuauhnáhuac,800,Piso 5,Zona Industrial,15302,15,Estado de México,015,Naucalpan,4271623735,contacto@proveedoradelpacif.mx,https://www.proveedoradelpacif.mx,25.183538,-99.075583,2024-01-15,PRD171202A6F,Sofia Villaseñor,Director de Finanzas,svillaseñor@proveedoradelpacif.mx,+524223695013
757,1146590000757,TRANSPORTES DEL BAJIO,TRANSPORTES DEL BAJIO S.C.,4659,Comercio al por mayor de maquinaria y equipo industrial,6 a 10 personas,Av.,Revolución,3209,,Centro,11481,11,Guanajuato,003,Salamanca,4734946110,contacto@transportesdelbaji.com.mx,https://www.transportesdelbaji.com.mx,25.307703,-97.251363,2024-01-15,TRD1905055R0,Fernando Garza,Socio Fundador,fgarza@transportesdelbaji.com.mx,+524752502823
758,3146590000758,SOLUCIONES GLOBAL,SOLUCIONES GLOBAL S.A.P.I. DE C.V.,4659,Comercio al por mayor de maquinaria y equipo industrial,31 a 50 personas,Carretera,Universidad,2810,,Parque Industrial Benito Juárez,31603,31,Yucatán,006,Kanasín,5143358418,contacto@solucionesglobal.com.mx,https://www.solucionesglobal.com.mx,18.226151,-101.305407,2024-01-15,SOG991108RDR,Rodrigo Treviño,Director de Finanzas,rtreviño@solucionesglobal.com.mx,+525145937841
759,0833230000759,EMPAQUES DEL BAJIO,EMPAQUES DEL BAJIO S.A.B. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,101 a 250 personas,Av.,Félix U. Gómez,2624,,Parque Industrial CIVAC,08430,08,Chihuahua,015,Cuauhtémoc,5279156943,contacto@empaquesdelbajio.com.mx,https://www.empaquesdelbajio.com.mx,15.852617,-105.017265,2024-01-15,EMD0205245PK,Miguel Morales,Director Comercial,mmorales@empaquesdelbajio.com.mx,+525241430678
760,2533230000760,PROVEEDORA ESPECIALIZADA,PROVEEDORA ESPECIALIZADA S.A.S.,3323,Fabricación de estructuras metálicas y pailería industrial,51 a 100 personas,Boulevard,Adolfo López Mateos,757,Piso 8,Parque Industrial CIVAC,25367,25,Sinaloa,002,Guasave,6323700502,contacto@proveedoraespecial.com,https://www.proveedoraespecial.com,18.936168,-97.073684,2024-01-15,PRE9902160VG,Luis Salinas,Director General,lsalinas@proveedoraespecial.com,+526317789819
761,1754160000761,IMPORTADORA DE OCCIDENTE,IMPORTADORA DE OCCIDENTE S.A. DE C.V.,5416,Servicios de consultoría en administración y gestión empresarial,11 a 30 personas,Circuito,Industria Militar,2800,Piso 4,Roma Norte,17443,17,Morelos,012,Jiutepec,4124930637,contacto@importadoradeoccid.mx,https://www.importadoradeoccid.mx,23.240894,-95.199757,2024-01-15,IMD050825RR7,Patricia Garza,Director General,pgarza@importadoradeoccid.mx,+524122784033
762,1732540000762,PROVEEDORA NACIONAL,PROVEEDORA NACIONAL S.C.,3254,Fabricación de productos farmacéuticos y medicamentos,251 y más personas,Boulevard,Manuel Ávila Camacho,308,,Industrial Vallejo,17224,17,Morelos,003,Cuernavaca,6071399163,contacto@proveedoranacional.com,https://www.proveedoranacional.com,16.267089,-103.027343,2024-01-15,PRN030303OA2,Rodrigo Morales,Director de Tecnología,rmorales@proveedoranacional.com,+526047659691
763,2548410000763,EQUIPOS Y SISTEMAS AVANZADA,EQUIPOS Y SISTEMAS AVANZADA S.A.B. DE C.V.,4841,Transporte de carga general y logística multimodal,251 y más personas,Circuito,González Gallo,2909,,Industrial Vallejo,25207,25,Sinaloa,014,Culiacán,8262761110,contacto@equiposysistemasav.com.mx,https://www.equiposysistemasav.com.mx,21.336861,-104.225556,2024-01-15,EQA131126TZX,Roberto Treviño,Director General,rtreviño@equiposysistemasav.com.mx,+528232551112
764,0246590000764,QUIMICA AVANZADA,QUIMICA AVANZADA S.A.P.I. DE C.V.,4659,Comercio al por mayor de maquinaria y equipo industrial,101 a 250 personas,Calle,Industria Militar,1263,,Centro,02297,02,Baja California,014,Mexicali,6537430114,contacto@quimicaavanzada39.com.mx,https://www.quimicaavanzada39.com.mx,17.265373,-95.630324,2024-01-15,QUA090516HSF,Patricia Vega,Socio Fundador,pvega@quimicaavanzada39.com.mx,+526512501313
765,3132510000765,CONSTRUCCIONES LATINOAMERICANA,CONSTRUCCIONES LATINOAMERICANA S.A.S.,3251,Fabricación de productos químicos básicos y resinas sintéticas,101 a 250 personas,Calzada,Reforma,2409,,Santa María la Ribera,31681,31,Yucatán,009,Kanasín,6022422142,contacto@construccioneslati.com,https://www.construccioneslati.com,23.918956,-101.597969,2024-01-15,COL050109NLM,Daniel Morales,Director de Finanzas,dmorales@construccioneslati.com,+526028108111
766,2146620000766,LOGISTICA DEL PACIFICO 35,LOGISTICA DEL PACIFICO 35 S.A.B. DE C.V.,4662,Comercio al por mayor de artículos de ferretería y herramientas,101 a 250 personas,Calle,Patriotismo,423,,Roma Norte,21315,21,Puebla,008,San Pedro Cholula,8369375595,contacto@logisticadelpacifi.com.mx,https://www.logisticadelpacifi.com.mx,23.75094,-96.623522,2024-01-15,LOD181005NCL,Mariana González,Director General,mgonzález@logisticadelpacifi.com.mx,+528387941412
767,2833230000767,MANUFACTURA DEL PACIFICO,MANUFACTURA DEL PACIFICO S.A.P.I. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,11 a 30 personas,Carretera,Manuel Ávila Camacho,1566,,Santa Fe,28787,28,Tamaulipas,003,Reynosa,6598829375,contacto@manufacturadelpaci.com.mx,https://www.manufacturadelpaci.com.mx,22.560894,-95.520354,2024-01-15,MAD220212MEG,Carlos García,Director Comercial,cgarcía@manufacturadelpaci.com.mx,+526548467832
768,1746590000768,METALURGICA DEL NORTE 8,METALURGICA DEL NORTE 8 S.A.S.,4659,Comercio al por mayor de maquinaria y equipo industrial,11 a 30 personas,Boulevard,González Gallo,553,,Roma Norte,17670,17,Morelos,006,Jiutepec,4890449980,contacto@metalurgicadelnort.com.mx,https://www.metalurgicadelnort.com.mx,21.30994,-96.80211,2024-01-15,MED030611AZL,Carlos Garza,Director de Finanzas,cgarza@metalurgicadelnort.com.mx,+524820606406
769,0256160000769,PLASTICOS NACIONAL 57,PLASTICOS NACIONAL 57 S.A.S.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",6 a 10 personas,Calle,Juárez,1919,,Parque Industrial CIVAC,02510,02,Baja California,003,Mexicali,7084025348,contacto@plasticosnacional.com,https://www.plasticosnacional.com,19.093058,-97.168883,2024-01-15,PLN970205AXW,Eduardo Morales,Director de Tecnología,emorales@plasticosnacional.com,+527068497456
770,1554150000770,TRANSFORMADORA GLOBAL 6,TRANSFORMADORA GLOBAL 6 S.A.S.,5415,Desarrollo de software y servicios de tecnología de información,51 a 100 personas,Paseo,Lázaro Cárdenas,1366,,Roma Norte,15135,15,Estado de México,005,Tlalnepantla,9139409927,contacto@transformadoraglob.com,https://www.transformadoraglob.com,16.400917,-99.088488,2024-01-15,TRG030111EZV,Claudia Valenzuela,Director Comercial,cvalenzuela@transformadoraglob.com,+529164799605
771,0256160000771,EMPAQUES DE OCCIDENTE,EMPAQUES DE OCCIDENTE S.A.P.I. DE C.V.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",31 a 50 personas,Paseo,Paseo Cuauhnáhuac,1345,Piso 4,Parque Industrial FINSA,02231,02,Baja California,011,Tijuana,8520830115,contacto@empaquesdeoccident.mx,https://www.empaquesdeoccident.mx,24.203011,-100.531575,2024-01-15,EMD97042624X,Patricia Martínez,Director General,pmartínez@empaquesdeoccident.mx,+528522735782
772,2433230000772,TRANSFORMADORA ESPECIALIZADA,TRANSFORMADORA ESPECIALIZADA S.A.P.I. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,251 y más personas,Circuito,Juárez,3036,,Santa María la Ribera,24516,24,San Luis Potosí,001,Soledad de Graciano Sánchez,4636866980,contacto@transformadoraespe.com,https://www.transformadoraespe.com,23.198186,-100.648482,2024-01-15,TRE090514F7Y,Mariana Garza,Socio Fundador,mgarza@transformadoraespe.com,+524620962286
773,3046590000773,SERVICIOS INTEGRALES CENTRAL,SERVICIOS INTEGRALES CENTRAL S.A.B. DE C.V.,4659,Comercio al por mayor de maquinaria y equipo industrial,11 a 30 personas,Boulevard,Hidalgo,718,Piso 10,Santa Fe,30402,30,Veracruz,002,Xalapa,4632086317,contacto@serviciosintegrale.com.mx,https://www.serviciosintegrale.com.mx,18.57038,-100.049194,2024-01-15,SEC1206125KX,Miguel Valenzuela,Director de Finanzas,mvalenzuela@serviciosintegrale.com.mx,+524677666910
774,0154150000774,PROVEEDORA DINAMICA,PROVEEDORA DINAMICA S.A.B. DE C.V.,5415,Desarrollo de software y servicios de tecnología de información,0 a 5 personas,Av.,Manuel Ávila Camacho,3237,,Parque Industrial,01120,01,Aguascalientes,009,Jesús María,8521721377,contacto@proveedoradinamica.com.mx,https://www.proveedoradinamica.com.mx,23.301884,-102.953154,2024-01-15,PRD120123BJP,Guillermo Navarro,Director General,gnavarro@proveedoradinamica.com.mx,+528540292905
775,2632510000775,EQUIPOS Y SISTEMAS EMPRESARIAL,EQUIPOS Y SISTEMAS EMPRESARIAL S.A.S.,3251,Fabricación de productos químicos básicos y resinas sintéticas,51 a 100 personas,Av.,5 de Mayo,3794,,Parque Industrial,26812,26,Sonora,008,Guaymas,5547163142,contacto@equiposysistemasem.com.mx,https://www.equiposysistemasem.com.mx,23.210083,-100.217021,2024-01-15,EQE0311115OX,Jorge Mendoza,Director General,jmendoza@equiposysistemasem.com.mx,+525592244153
776,0154160000776,CONSULTORES INDUSTRIAL,CONSULTORES INDUSTRIAL S.A.S.,5416,Servicios de consultoría en administración y gestión empresarial,251 y más personas,Av.,Constitución,1758,,Parque Industrial Benito Juárez,01914,01,Aguascalientes,015,Jesús María,4775413369,contacto@consultoresindustr.com,https://www.consultoresindustr.com,23.647343,-100.316063,2024-01-15,COI190512MIX,Gabriel Villaseñor,Director Comercial,gvillaseñor@consultoresindustr.com,+524748334318
777,0554160000777,SERVICIOS INTEGRALES DE LAS AMERICAS,SERVICIOS INTEGRALES DE LAS AMERICAS S. DE R.L. DE C.V.,5416,Servicios de consultoría en administración y gestión empresarial,0 a 5 personas,Circuito,Hidalgo,4136,,Polanco,05714,05,Coahuila,012,Torreón,8842382058,contacto@serviciosintegrale.com,https://www.serviciosintegrale.com,21.479904,-95.263084,2024-01-15,SED120914SOT,Roberto Benítez,Directora de Recursos Humanos,rbenítez@serviciosintegrale.com,+528889135016
778,0256160000778,LOGISTICA DINAMICA,LOGISTICA DINAMICA S.A.S.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",6 a 10 personas,Paseo,Juárez,3652,,Zona Industrial,02834,02,Baja California,014,Tecate,7918214687,contacto@logisticadinamica.mx,https://www.logisticadinamica.mx,18.222723,-97.036331,2024-01-15,LOD971207KMZ,Adriana García,Director General,agarcía@logisticadinamica.mx,+527987118939
779,1754160000779,DISTRIBUIDORA DE LAS AMERICAS 31,DISTRIBUIDORA DE LAS AMERICAS 31 S.A.S.,5416,Servicios de consultoría en administración y gestión empresarial,31 a 50 personas,Boulevard,Industria Militar,2190,Piso 1,San Jerónimo,17462,17,Morelos,015,Cuernavaca,6949123505,contacto@distribuidoradelas.com,https://www.distribuidoradelas.com,24.243496,-99.465654,2024-01-15,DID141202VVC,Jorge Hernández,Director Comercial,jhernández@distribuidoradelas.com,+526927291377
780,2146620000780,MANUFACTURA GLOBAL,MANUFACTURA GLOBAL S.A. DE C.V.,4662,Comercio al por mayor de artículos de ferretería y herramientas,251 y más personas,Calzada,Juárez,777,,Parque Industrial CIVAC,21873,21,Puebla,012,San Pedro Cholula,7524342547,contacto@manufacturaglobal.mx,https://www.manufacturaglobal.mx,22.631776,-101.760712,2024-01-15,MAG200226TL2,Andrea García,Socio Fundador,agarcía@manufacturaglobal.mx,+527572499134
781,0956160000781,MANUFACTURA DE LAS AMERICAS,MANUFACTURA DE LAS AMERICAS S. DE R.L. DE C.V.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",0 a 5 personas,Calzada,Paseo Cuauhnáhuac,4203,Piso 11,Jardines del Bosque,09598,09,Ciudad de México,020,Álvaro Obregón,5572407769,contacto@manufacturadelasam.com,https://www.manufacturadelasam.com,25.311255,-100.513202,2024-01-15,MAD140304JKE,Sofia Castro,Director General,scastro@manufacturadelasam.com,+525561570626
782,0933230000782,AUTOMOTRIZ AVANZADA,AUTOMOTRIZ AVANZADA S.A.B. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,0 a 5 personas,Circuito,Cuauhtémoc,1214,,San Jerónimo,09502,09,Ciudad de México,003,Cuauhtémoc,5565665165,contacto@automotrizavanzada.com,https://www.automotrizavanzada.com,18.622878,-95.840097,2024-01-15,AUA200425SX1,Javier Castro,Director General,jcastro@automotrizavanzada.com,+525514984686
783,0546590000783,LOGISTICA INDUSTRIAL,LOGISTICA INDUSTRIAL S.A. DE C.V.,4659,Comercio al por mayor de maquinaria y equipo industrial,51 a 100 personas,Av.,Adolfo López Mateos,261,Piso 11,Santa Fe,05792,05,Coahuila,020,Saltillo,5778069099,contacto@logisticaindustria.com,https://www.logisticaindustria.com,17.317268,-103.1561,2024-01-15,LOI0303090MY,Patricia Garza,Socio Fundador,pgarza@logisticaindustria.com,+525724156617
784,1154160000784,ENERGIA MEXICANA,ENERGIA MEXICANA S.A.S.,5416,Servicios de consultoría en administración y gestión empresarial,251 y más personas,Circuito,Hidalgo,2061,,Zona Industrial,11754,11,Guanajuato,008,Irapuato,9416937884,contacto@energiamexicana92.com.mx,https://www.energiamexicana92.com.mx,18.753382,-96.81058,2024-01-15,ENM210126TNN,Adriana Navarro,Socio Fundador,anavarro@energiamexicana92.com.mx,+529468279995
785,1548410000785,CONSTRUCCIONES DEL PACIFICO,CONSTRUCCIONES DEL PACIFICO S.C.,4841,Transporte de carga general y logística multimodal,101 a 250 personas,Av.,Benito Juárez,915,,Santa María la Ribera,15250,15,Estado de México,006,Tlalnepantla,5543697412,contacto@construccionesdelp.com,https://www.construccionesdelp.com,18.518105,-102.598441,2024-01-15,COD03120596H,Claudia Morales,Director General,cmorales@construccionesdelp.com,+525520479896
786,1723820000786,LOGISTICA DE LAS AMERICAS,LOGISTICA DE LAS AMERICAS S.A.S.,2382,Instalaciones eléctricas y electromecánicas en construcciones,51 a 100 personas,Calzada,Paseo Cuauhnáhuac,3491,,Santa Fe,17661,17,Morelos,014,Cuautla,8883643881,contacto@logisticadelasamer.com.mx,https://www.logisticadelasamer.com.mx,22.426823,-97.568176,2024-01-15,LOD9908114KQ,Adriana García,Socio Fundador,agarcía@logisticadelasamer.com.mx,+528844661490
787,2633230000787,QUIMICA MODERNA 86,QUIMICA MODERNA 86 S.C.,3323,Fabricación de estructuras metálicas y pailería industrial,101 a 250 personas,Calzada,Reforma,2200,,San Rafael,26453,26,Sonora,008,Guaymas,8648194673,contacto@quimicamoderna.mx,https://www.quimicamoderna.mx,19.20396,-104.36453,2024-01-15,QUM0404086ZH,Andrea Ruiz,Director Comercial,aruiz@quimicamoderna.mx,+528618513953
788,2132540000788,TRANSFORMADORA DE OCCIDENTE,TRANSFORMADORA DE OCCIDENTE S.A.B. DE C.V.,3254,Fabricación de productos farmacéuticos y medicamentos,251 y más personas,Calzada,Universidad,4333,,Del Valle,21319,21,Puebla,015,Puebla,7080061371,contacto@transformadoradeoc.com,https://www.transformadoradeoc.com,17.135152,-101.852121,2024-01-15,TRD1911016XZ,Guillermo Ruiz,Director Comercial,gruiz@transformadoradeoc.com,+527080681668
789,3156160000789,EMPAQUES DINAMICA,EMPAQUES DINAMICA S.A.P.I. DE C.V.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",31 a 50 personas,Calzada,Morones Prieto,222,,San Jerónimo,31166,31,Yucatán,002,Progreso,5774978613,contacto@empaquesdinamica41.mx,https://www.empaquesdinamica41.mx,17.356252,-101.418873,2024-01-15,EMD091008FEM,Roberto López,Director de Finanzas,rlópez@empaquesdinamica41.mx,+525759838480
790,3123820000790,PROVEEDORA EMPRESARIAL,PROVEEDORA EMPRESARIAL S.C.,2382,Instalaciones eléctricas y electromecánicas en construcciones,251 y más personas,Circuito,Hidalgo,2709,,Polanco,31293,31,Yucatán,004,Progreso,6692033835,contacto@proveedoraempresar.com.mx,https://www.proveedoraempresar.com.mx,19.069161,-98.406668,2024-01-15,PRE950214O7I,Adriana Ruiz,Director de Operaciones,aruiz@proveedoraempresar.com.mx,+526629957970
791,2632610000791,CONSTRUCCIONES DEL NORTE,CONSTRUCCIONES DEL NORTE S.A.P.I. DE C.V.,3261,Fabricación de productos de plástico y polímeros para empaque,6 a 10 personas,Calle,Hidalgo,2288,,Centro,26218,26,Sonora,019,Nogales,4361105627,contacto@construccionesdeln.com.mx,https://www.construccionesdeln.com.mx,16.69457,-96.57783,2024-01-15,COD9810199KP,Daniel Valenzuela,Directora de Recursos Humanos,dvalenzuela@construccionesdeln.com.mx,+524361067318
792,1454150000792,COMERCIALIZADORA MODERNA,COMERCIALIZADORA MODERNA S. DE R.L. DE C.V.,5415,Desarrollo de software y servicios de tecnología de información,6 a 10 personas,Circuito,Patriotismo,2489,,Zona Industrial,14488,14,Jalisco,009,Tlaquepaque,3373070344,contacto@comercializadoramo.com,https://www.comercializadoramo.com,21.288523,-95.181169,2024-01-15,COM201127JIS,Miguel Benítez,Director Comercial,mbenítez@comercializadoramo.com,+523372700071
793,0132540000793,COMERCIALIZADORA ESPECIALIZADA,COMERCIALIZADORA ESPECIALIZADA S. DE R.L. DE C.V.,3254,Fabricación de productos farmacéuticos y medicamentos,101 a 250 personas,Calle,Paseo Cuauhnáhuac,869,,Parque Industrial CIVAC,01569,01,Aguascalientes,019,Jesús María,9344501488,contacto@comercializadoraes.com.mx,https://www.comercializadoraes.com.mx,20.552229,-95.546137,2024-01-15,COE9711099T4,Claudia Alarcón,Director de Finanzas,calarcón@comercializadoraes.com.mx,+529388300642
794,1432540000794,ENERGIA CENTRAL,ENERGIA CENTRAL S.A.P.I. DE C.V.,3254,Fabricación de productos farmacéuticos y medicamentos,251 y más personas,Paseo,Félix U. Gómez,3143,,Industrial Vallejo,14266,14,Jalisco,012,Tonalá,3368790384,contacto@energiacentral.com.mx,https://www.energiacentral.com.mx,22.821778,-103.616896,2024-01-15,ENC1301137UA,Rodrigo González,Director General,rgonzález@energiacentral.com.mx,+523333349211
795,3133230000795,EQUIPOS Y SISTEMAS NACIONAL,EQUIPOS Y SISTEMAS NACIONAL S.A.B. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,6 a 10 personas,Circuito,Insurgentes Sur,4388,,Jardines del Bosque,31226,31,Yucatán,014,Progreso,8194779049,contacto@equiposysistemasna.mx,https://www.equiposysistemasna.mx,23.071193,-101.992554,2024-01-15,EQN19061428S,Roberto Benítez,Directora de Recursos Humanos,rbenítez@equiposysistemasna.mx,+528190217419
796,2556160000796,DESARROLLOS GLOBAL 29,DESARROLLOS GLOBAL 29 S.A.B. DE C.V.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",101 a 250 personas,Paseo,Morones Prieto,3342,,Parque Industrial CIVAC,25648,25,Sinaloa,001,Guasave,5631288253,contacto@desarrollosglobal5.mx,https://www.desarrollosglobal5.mx,21.935369,-95.332882,2024-01-15,DEG101018IRJ,Rodrigo Castro,Director General,rcastro@desarrollosglobal5.mx,+525618591604
797,2654160000797,METALURGICA DEL BAJIO,METALURGICA DEL BAJIO S. DE R.L. DE C.V.,5416,Servicios de consultoría en administración y gestión empresarial,101 a 250 personas,Paseo,Reforma,2917,,Parque Industrial,26432,26,Sonora,013,Guaymas,6876488656,contacto@metalurgicadelbaji.mx,https://www.metalurgicadelbaji.mx,19.742774,-96.258896,2024-01-15,MED140203WTI,Roberto Hernández,Director General,rhernández@metalurgicadelbaji.mx,+526829334490
798,2154160000798,PROVEEDORA ESTRATEGICA,PROVEEDORA ESTRATEGICA S. DE R.L. DE C.V.,5416,Servicios de consultoría en administración y gestión empresarial,6 a 10 personas,Boulevard,Universidad,670,,Roma Norte,21990,21,Puebla,002,San Andrés Cholula,7616782641,contacto@proveedoraestrateg.com.mx,https://www.proveedoraestrateg.com.mx,15.513254,-98.770124,2024-01-15,PRE2202254JI,Gabriel Valenzuela,Director de Operaciones,gvalenzuela@proveedoraestrateg.com.mx,+527614590198
799,2633630000799,FARMACEUTICA MEXICANA,FARMACEUTICA MEXICANA S.A.B. DE C.V.,3363,Fabricación de equipo de transporte y autopartes,51 a 100 personas,Calle,González Gallo,4121,,Jardines del Bosque,26303,26,Sonora,006,Nogales,4192763530,contacto@farmaceuticamexica.com,https://www.farmaceuticamexica.com,24.364665,-99.427913,2024-01-15,FAM961211B48,Mariana Treviño,Director de Finanzas,mtreviño@farmaceuticamexica.com,+524159084605
800,0246620000800,CONSULTORES AVANZADA,CONSULTORES AVANZADA S.C.,4662,Comercio al por mayor de artículos de ferretería y herramientas,101 a 250 personas,Circuito,Universidad,682,,San Rafael,02665,02,Baja California,020,Tijuana,8588773853,contacto@consultoresavanzad.mx,https://www.consultoresavanzad.mx,21.25796,-97.288598,2024-01-15,COA150223GDH,Rodrigo Dominguez,Director de Tecnología,rdominguez@consultoresavanzad.mx,+528512288691
801,0946590000801,LOGISTICA INTERNACIONAL,LOGISTICA INTERNACIONAL S.A.S.,4659,Comercio al por mayor de maquinaria y equipo industrial,11 a 30 personas,Av.,González Gallo,3060,,Centro,09154,09,Ciudad de México,014,Álvaro Obregón,5523718938,contacto@logisticainternaci.com.mx,https://www.logisticainternaci.com.mx,18.683487,-102.306215,2024-01-15,LOI980201WV5,Gabriel Mendoza,Directora de Recursos Humanos,gmendoza@logisticainternaci.com.mx,+525545711452
802,2123820000802,LOGISTICA EMPRESARIAL,LOGISTICA EMPRESARIAL S.A.P.I. DE C.V.,2382,Instalaciones eléctricas y electromecánicas en construcciones,31 a 50 personas,Calle,Benito Juárez,4192,,Santa Fe,21289,21,Puebla,004,Tehuacán,9180840200,contacto@logisticaempresari.mx,https://www.logisticaempresari.mx,18.45558,-102.34443,2024-01-15,LOE1602229UI,Alejandro Castro,Director General,acastro@logisticaempresari.mx,+529150870469
803,2533230000803,ALIMENTOS Y BEBIDAS DEL CENTRO,ALIMENTOS Y BEBIDAS DEL CENTRO S.C.,3323,Fabricación de estructuras metálicas y pailería industrial,51 a 100 personas,Carretera,Universidad,3712,,Santa Fe,25746,25,Sinaloa,011,Los Mochis,9868832401,contacto@alimentosybebidasd.com,https://www.alimentosybebidasd.com,16.604121,-99.457494,2024-01-15,ALD110224RDH,Roberto López,Director General,rlópez@alimentosybebidasd.com,+529867913369
804,3154160000804,METALURGICA DEL PACIFICO 17,METALURGICA DEL PACIFICO 17 S.A.P.I. DE C.V.,5416,Servicios de consultoría en administración y gestión empresarial,31 a 50 personas,Calzada,Manuel Ávila Camacho,842,,Roma Norte,31332,31,Yucatán,011,Mérida,8945969082,contacto@metalurgicadelpaci.mx,https://www.metalurgicadelpaci.mx,19.387764,-100.753824,2024-01-15,MED961106UWN,Rodrigo Morales,Director de Tecnología,rmorales@metalurgicadelpaci.mx,+528943658702
805,2546620000805,INDUSTRIAS DE OCCIDENTE 59,INDUSTRIAS DE OCCIDENTE 59 S.A.S.,4662,Comercio al por mayor de artículos de ferretería y herramientas,251 y más personas,Paseo,Insurgentes Sur,4013,Piso 4,Industrial Vallejo,25399,25,Sinaloa,007,Los Mochis,5226464021,contacto@industriasdeoccide.mx,https://www.industriasdeoccide.mx,24.861366,-103.946791,2024-01-15,IND030917D0J,Jorge Benítez,Director de Tecnología,jbenítez@industriasdeoccide.mx,+525280921941
806,0533230000806,IMPORTADORA INTERNACIONAL,IMPORTADORA INTERNACIONAL S.A. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,101 a 250 personas,Calzada,Lázaro Cárdenas,3008,Piso 5,Del Valle,05227,05,Coahuila,001,Torreón,6375000773,contacto@importadorainterna.com.mx,https://www.importadorainterna.com.mx,21.588653,-97.687783,2024-01-15,IMI170117MVB,Rodrigo Dominguez,Directora de Recursos Humanos,rdominguez@importadorainterna.com.mx,+526352951030
807,1932540000807,CONSULTORES DEL BAJIO,CONSULTORES DEL BAJIO S.A.S.,3254,Fabricación de productos farmacéuticos y medicamentos,51 a 100 personas,Calle,González Gallo,2976,Piso 11,Zona Industrial,19334,19,Nuevo León,009,Guadalupe,8114456552,contacto@consultoresdelbaji.mx,https://www.consultoresdelbaji.mx,19.783225,-98.117014,2024-01-15,COD03032568A,Patricia Mendoza,Directora de Recursos Humanos,pmendoza@consultoresdelbaji.mx,+528143237998
808,2433630000808,ENERGIA DE LAS AMERICAS,ENERGIA DE LAS AMERICAS S.A. DE C.V.,3363,Fabricación de equipo de transporte y autopartes,251 y más personas,Av.,Juárez,1425,,Parque Industrial CIVAC,24761,24,San Luis Potosí,006,Matehuala,8422952801,contacto@energiadelasameric.com.mx,https://www.energiadelasameric.com.mx,19.012273,-104.551866,2024-01-15,END04081358U,Andrea González,Director de Operaciones,agonzález@energiadelasameric.com.mx,+528494826104
